TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
11502,0.135317,0.011844,-0.00976801,0.0115018,-0.00089738,-0.0220722,0.261089,-0.00617256,-0.0244178,0.0200176
11509,0.135317,0.011844,-0.00976801,0.0115018,-0.00105156,0.0127009,0.261016,0.00668704,-0.0284911,0.0272306
11518,0.135317,0.011844,-0.00976801,0.0115018,-0.00094834,0.0825143,0.264053,0.00360066,-0.0411576,0.0393846
11526,0.135317,0.011844,-0.00976801,0.0115018,-0.00028634,0.0938393,0.270505,0.0308623,-0.0417925,0.0464994
11534,0.135317,0.011844,-0.00732601,0.0115018,0.00040689,0.040947,0.267556,-0.0123446,-0.0381301,0.0324864
11542,0.135317,0.011844,-0.00732601,0.0115018,0.00071918,0.0378812,0.276824,0.0257185,-0.0350571,0.0383937
11550,0.135317,0.011844,-0.00976801,0.0115018,0.0007406,-0.0367282,0.264519,0.0159456,-0.0221766,0.0229769
11558,0.135317,0.011844,-0.00976801,0.0115018,0.00033842,-0.0477858,0.262072,-0.0272618,-0.0244692,0.015031
11566,0.135317,0.011844,-0.00976801,0.0115018,-3.458e-05,-0.0216735,0.262384,0.0216037,-0.022612,0.0247822
11574,0.135317,0.011844,-0.00976801,0.0115018,-9.151e-05,0.0545349,0.270756,0.0478369,-0.0335312,0.042127
11581,0.135317,0.011844,-0.00976801,0.0115018,0.00020576,0.0925063,0.273762,0.015946,-0.0445313,0.0457211
11590,0.135317,0.011844,-0.00976801,0.0115018,0.00082763,0.0469407,0.27805,0.0725264,-0.0317973,0.0462118
11598,0.135317,0.011844,-0.00976801,0.0115018,0.00100656,-0.014478,0.274863,0.0591532,-0.022839,0.033911
11606,0.135317,0.011844,-0.00976801,0.0115018,0.00087424,-0.0729667,0.274735,0.0154317,-0.018009,0.01858
11614,0.135317,0.011844,-0.00976801,0.0115018,0.00022693,-0.0940184,0.269539,-0.0257184,-0.017607,0.00839048
11622,0.135317,0.011844,-0.00732601,0.0115018,-0.00046198,-0.00182232,0.270213,0.0252045,-0.0257838,0.0288589
11630,0.135317,0.011844,-0.00732601,0.0115018,-0.00031122,0.0400129,0.270842,0.0344632,-0.0319962,0.0373874
11638,0.135317,0.011844,-0.00732601,0.0115018,-8.146e-05,0.0897087,0.276722,-0.0200605,-0.0479928,0.0406711
11646,0.135317,0.011844,-0.00732601,0.0115018,0.0004809,0.0594643,0.274466,0.0709837,-0.0326231,0.0467061
11653,0.135317,0.011844,-0.00732601,0.0115018,0.00084561,-0.0162109,0.271131,0.112134,-0.0150903,0.038659
11662,0.135317,0.011844,-0.00976801,0.0115018,0.00033328,-0.106941,0.259998,-0.0267466,-0.014178,0.00467974
11670,0.135317,0.011844,-0.00976801,0.0115018,-0.00056238,-0.0138137,0.267572,0.00668682,-0.0257901,0.0244562
11678,0.135317,0.011844,-0.00976801,0.0115018,-0.00055324,0.0464087,0.270103,0.0030864,-0.0367024,0.0347038
11686,0.135317,0.011844,-0.00976801,0.0115018,-0.00081754,0.0962377,0.270236,0.0498943,-0.0391739,0.0483724
11694,0.135317,0.011844,-0.00732601,0.0115018,5.339e-05,0.121151,0.284,0.0678975,-0.0442442,0.0577826
11702,0.135317,0.011844,-0.00732601,0.0115018,0.00056053,0.0324188,0.278896,0.0138884,-0.0356522,0.0361777
11710,0.135317,0.011844,-0.00976801,0.0115018,0.00039587,-0.0679041,0.2739,0.046808,-0.0143632,0.0223483
11718,0.135317,0.011844,-0.00976801,0.0115018,-0.00032999,-0.0744319,0.269567,0.00823022,-0.0161168,0.0149649
11725,0.135317,0.011844,-0.00976801,0.0115018,-0.00035926,-0.0432565,0.270436,-0.0318907,-0.0261551,0.0156287
11734,0.135317,0.011844,-0.00732601,0.0115018,-0.00082497,-0.00262144,0.266043,0.0339486,-0.0234468,0.0285776
11742,0.135317,0.011844,-0.00732601,0.0115018,-0.00076369,0.0861109,0.279815,0.0843573,-0.0346443,0.0519476
11750,0.135317,0.011844,-0.00732601,0.0115018,4.55e-06,0.0962363,0.287508,0.0853864,-0.0385162,0.0561057
11758,0.135317,0.011844,-0.00732601,0.0115018,0.00082201,-0.0107478,0.278803,0.0365207,-0.0261155,0.0318544
11766,0.135317,0.011844,-0.00976801,0.0115018,0.00039422,-0.0703009,0.276763,0.00051397,-0.0198759,0.016927
11774,0.135317,0.011844,-0.00976801,0.0115018,-1.042e-05,-0.0848234,0.279949,0.0298338,-0.0139478,0.0178691
11782,0.135317,0.011844,-0.00976801,0.0115018,-0.00056804,-0.0671058,0.273894,0.00308651,-0.0183157,0.0159692
11790,0.135317,0.011844,-0.00976801,0.0115018,-0.00127254,0.00577159,0.276458,0.0272619,-0.0270903,0.0306632
11797,0.135317,0.011844,-0.00976801,0.0115018,-0.00087031,0.0858447,0.28492,0.0169746,-0.0436073,0.0450046
11806,0.135317,0.011844,-0.00976801,0.0115018,-0.00037169,0.0480073,0.281354,0.02469,-0.0364872,0.0395966
11814,0.135317,0.011844,-0.00976801,0.0115018,-0.00065499,-0.00755042,0.27701,0.0385782,-0.0244719,0.0306843
11822,0.135317,0.011844,-0.00976801,0.0115018,-0.00056766,-0.0447212,0.282224,0.0174888,-0.021703,0.0228255
11830,0.135317,0.011844,-0.00976801,0.0115018,-0.00078126,-0.100811,0.278347,0.0108019,-0.0121945,0.011563
11838,0.135317,0.011844,-0.00976801,0.0115018,-0.0017551,-0.0589789,0.2779,0.0308626,-0.0154071,0.0196243
11846,0.135317,0.011844,-0.00976801,0.0115018,-0.00209221,0.0453409,0.284894,0.0138881,-0.0355076,0.0360339
11854,0.135317,0.011844,-0.00976801,0.0115018,-0.00130425,0.101433,0.291744,0.0550383,-0.0422283,0.0526519
11862,0.135317,0.011844,-0.00976801,0.0115018,-0.00095214,0.023093,0.285432,0.0385782,-0.0305408,0.0368436
11869,0.135317,0.011844,-0.00976801,0.0115018,-0.00090947,-0.0403248,0.288426,0.0241758,-0.022177,0.0248868
11878,0.135317,0.011844,-0.00976801,0.0115018,-0.00124846,-0.091618,0.286353,0.0210896,-0.0131634,0.0149822
11886,0.135317,0.011844,-0.00976801,0.0115018,-0.00201464,-0.107341,0.276608,-0.00051422,-0.0104525,0.00711137
11894,0.135317,0.011844,-0.00976801,0.0115018,-0.00296939,-0.0408592,0.275861,0.0385782,-0.0155214,0.0215969
11902,0.135317,0.011844,-0.00976801,0.0115018,-0.00316746,0.0544016,0.282324,0.0606962,-0.0296082,0.0411941
11910,0.135317,0.011844,-0.00976801,0.0115018,-0.00260708,0.0999676,0.288411,0.069955,-0.0378893,0.0518095
11918,0.135317,0.011844,-0.00976801,0.0115018,-0.00221903,0.0501387,0.283091,0.0570956,-0.0307533,0.0414906
11926,0.135317,0.011844,-0.00976801,0.0115018,-0.00218697,-0.0276683,0.283903,-0.0149168,-0.0264056,0.0199076
11934,0.135317,0.011844,-0.00976801,0.0115018,-0.00242427,-0.0521821,0.286048,-0.00462939,-0.0211131,0.0169648
11941,0.135317,0.011844,-0.00976801,0.0115018,-0.00284376,-0.073632,0.27766,0.038578,-0.010506,0.016483
11950,0.135317,0.011844,-0.00976801,0.0115018,-0.00340589,-0.0216725,0.278517,-0.0375496,-0.0275233,0.0156829
11958,0.135317,0.011844,-0.00976801,0.0115018,-0.00344609,0.0919731,0.286883,-0.0118307,-0.0447838,0.0393627
11966,0.135317,0.011844,-0.00976801,0.0115018,-0.00284668,0.074787,0.282347,0.0365204,-0.0363113,0.0422584
11974,0.135317,0.011844,-0.00976801,0.0115018,-0.00231136,0.0189635,0.282096,-0.010802,-0.0332536,0.0278678
11982,0.135317,0.011844,-0.00976801,0.0115018,-0.00262466,-0.036595,0.281927,-0.0195463,-0.0245359,0.0169111
11990,0.135317,0.011844,-0.00976801,0.0115018,-0.00292242,-0.0389923,0.280804,0.0241756,-0.0183916,0.0210746
11998,0.135317,0.011844,-0.00976801,0.0115018,-0.00328021,-0.0196742,0.276764,0.0169744,-0.0213246,0.0223613
12006,0.135317,0.011844,-0.00976801,0.0115018,-0.00339163,0.0540025,0.283371,-0.0529806,-0.0427939,0.0275442
12013,0.135317,0.011844,-0.00976801,0.0115018,-0.00310295,0.078784,0.284914,0.00462943,-0.0407965,0.039225
12022,0.135317,0.011844,-0.00976801,0.0115018,-0.00296621,0.0614637,0.28252,0.0252043,-0.03528,0.0385135
12030,0.135317,0.011844,-0.00976801,0.0115018,-0.00272583,0.0181627,0.284885,-0.0144024,-0.0334206,0.0271767
12038,0.135317,0.011844,-0.00976801,0.0115018,-0.00257532,-0.00595095,0.282694,-0.0282905,-0.0308807,0.0212868
12046,0.135317,0.011844,-0.00976801,0.0115018,-0.00261161,-0.0296662,0.276988,-0.0133734,-0.0241895,0.0180426
12054,0.135317,0.011844,-0.00976801,0.0115018,-0.00285022,0.0169643,0.279483,-0.0133735,-0.0320573,0.0260501
12062,0.135317,0.011844,-0.00976801,0.0115018,-0.00266745,0.0610641,0.285275,0.013888,-0.0374029,0.0379689
12070,0.135317,0.011844,-0.00976801,0.0115018,-0.00217857,0.0687917,0.2871,0.0457792,-0.0359066,0.0440311
12078,0.135317,0.011844,-0.00976801,0.0115018,-0.00173968,0.0361494,0.286568,0.00205777,-0.0361216,0.0338328
12085,0.135317,0.011844,-0.00976801,0.0115018,-0.00148917,0.00790503,0.289139,-0.0365205,-0.0367053,0.0252282
12094,0.135317,0.011844,-0.00976801,0.0115018,-0.00132456,-0.0292668,0.283787,0.00154328,-0.0253716,0.0227667
12102,0.135317,0.011844,-0.00976801,0.0115018,-0.0019294,-0.0521822,0.278077,-0.00977302,-0.0211188,0.0157629
12110,0.135317,0.011844,-0.00976801,0.0115018,-0.00236341,0.0244249,0.287996,-0.0504088,-0.0397115,0.0249939
12118,0.135317,0.011844,-0.00976801,0.0115018,-0.00196446,0.0627962,0.288374,0.0174887,-0.0387384,0.0401705
12126,0.135317,0.011844,-0.00976801,0.0172528,-0.00172651,0.0489394,0.285787,-0.00051427,-0.0391328,0.0349189
12134,0.135317,0.011844,-0.00976801,0.0172528,-0.00182378,0.0237596,0.289466,-0.039092,-0.0399268,0.026529
12142,0.135317,0.011844,-0.00976801,0.0115018,-0.00163502,-0.0152777,0.289799,0.00822982,-0.027462,0.0264742
12150,0.135317,0.011844,-0.00976801,0.0115018,-0.00184047,-0.0443214,0.286871,0.0570957,-0.0160937,0.0265473
12157,0.135317,0.011844,-0.00976801,0.0115018,-0.00221333,-0.00142102,0.286945,0.0108021,-0.0282168,0.0278697
12166,0.135317,0.011844,-0.00976801,0.0115018,-0.0021443,0.0669263,0.294937,-0.0293197,-0.0457526,0.036147
12174,0.135317,0.011844,-0.00976801,0.0115018,-0.00162234,0.048274,0.295736,0.0365204,-0.0357267,0.0416121
12182,0.135317,0.011844,-0.00976801,0.0115018,-0.00149887,0.0256245,0.290551,0.0396069,-0.030912,0.0374577
12190,0.135317,0.011844,-0.00976801,0.0115018,-0.00125978,-0.00981452,0.292853,-0.034977,-0.0344761,0.0233128
12198,0.135317,0.011844,-0.00976801,0.0115018,-0.00144764,-0.0252695,0.292681,0.0025719,-0.0271812,0.0248305
12206,0.135317,0.011844,-0.00976801,0.0115018,-0.00177464,-0.0556467,0.285101,0.00925874,-0.0196424,0.0187711
12214,0.135317,0.011844,-0.00976801,0.0115018,-0.00233442,0.015498,0.288045,0.0128594,-0.0308127,0.0310015
12222,0.135317,0.011844,-0.00976801,0.0115018,-0.00193579,0.0699903,0.291869,0.0293195,-0.0391498,0.0433971
12229,0.135317,0.011844,-0.00976801,0.0115018,-0.00143378,0.0594654,0.295724,0.0658396,-0.0344018,0.0472446
12238,0.135317,0.011844,-0.00976801,0.0115018,-0.00096694,0.019229,0.29363,0.0540095,-0.0293766,0.0393105
12246,0.135317,0.011844,-0.00976801,0.0115018,-0.00108624,-0.00115574,0.30006,-0.0298343,-0.0367183,0.0267988
12254,0.135317,0.011844,-0.00976801,0.0115018,-0.0010197,-0.0323308,0.297231,-0.0159456,-0.0295064,0.0227701
12262,0.135317,0.011844,-0.00976801,0.0115018,-0.00130803,-0.0447219,0.294624,0.0401209,-0.0200109,0.0264656
12270,0.135317,0.011844,-0.00976801,0.0115018,-0.00171005,-0.00675159,0.294467,0.00308634,-0.0301414,0.0279652
12278,0.135317,0.011844,-0.00976801,0.0115018,-0.00154959,0.0405464,0.299225,-0.035492,-0.0435818,0.0324478
12286,0.135317,0.011844,-0.00976801,0.0115018,-0.00124352,0.0272227,0.302687,0.0642965,-0.0305777,0.042961
12294,0.135317,0.011844,-0.00976801,0.0115018,-0.00129395,-0.0283341,0.296508,0.0900157,-0.0171948,0.0354768
12301,0.135317,0.011844,-0.00976801,0.0115018,-0.00162184,-0.0572447,0.298398,-0.00925813,-0.0239097,0.0186666
12310,0.135317,0.011844,-0.00976801,0.0115018,-0.00202628,-0.0463202,0.29938,-0.0252042,-0.0272143,0.018235
12318,0.135317,0.011844,-0.00976801,0.0115018,-0.00232471,-0.0242043,0.302818,0.0534949,-0.0217806,0.0314406
12326,0.135317,0.011844,-0.00976801,0.0115018,-0.00267038,0.0168308,0.302756,0.0401213,-0.0297289,0.036353
12333,0.135317,0.011844,-0.00976801,0.0115018,-0.0026433,0.0313531,0.305517,-0.046808,-0.042881,0.0290322
12342,0.135317,0.011844,-0.00976801,0.0115018,-0.00247295,-0.00222016,0.305108,-0.0241757,-0.0347711,0.0261638
12350,0.135317,0.011844,-0.00976801,0.0115018,-0.00247452,-0.0357949,0.302547,0.062239,-0.0185621,0.0302482
12358,0.135317,0.011844,-0.00976801,0.0115018,-0.00276936,-0.0721663,0.298708,0.0226327,-0.0161226,0.0183439
12366,0.135317,0.011844,-0.00976801,0.0115018,-0.00346383,-0.0551155,0.299692,-0.0606955,-0.02799,0.0105853
12373,0.135317,0.011844,-0.00976801,0.0115018,-0.00381886,0.0119015,0.300817,0.00977303,-0.0305818,0.0300102
12382,0.135317,0.011844,-0.00976801,0.0115018,-0.00370956,0.0408121,0.304052,0.117791,-0.0233601,0.0483748
12390,0.135317,0.011844,-0.00976801,0.0115018,-0.00337599,0.0316195,0.308004,0.0565814,-0.0301325,0.040677
12398,0.135317,0.011844,-0.00976801,0.0115018,-0.00321487,0.00084293,0.311087,-0.046294,-0.0378275,0.0239985
12406,0.135317,0.011844,-0.00976801,0.0115018,-0.00331419,-0.0528487,0.30264,0.00617227,-0.021172,0.0195597
12414,0.135317,0.011844,-0.00976801,0.0115018,-0.00387223,-0.0729667,0.300485,0.068412,-0.00935772,0.0223657
12422,0.135317,0.011844,-0.00976801,0.0115018,-0.00433283,-0.0475199,0.300369,0.0113162,-0.0196839,0.0192867
12430,0.135317,0.011844,-0.00976801,0.0115018,-0.00476194,0.00324197,0.299747,-0.0627535,-0.0362042,0.0184733
12438,0.135317,0.011844,-0.00976801,0.0115018,-0.00471046,0.0625293,0.305943,0.0226324,-0.0371244,0.0397306
12445,0.135317,0.011844,-0.00976801,0.0115018,-0.00418901,0.050405,0.304811,0.113162,-0.0249691,0.0489136
12454,0.135317,0.011844,-0.00976801,0.0115018,-0.00379331,-0.0104811,0.308179,0.037549,-0.0247883,0.0307053
12462,0.135317,0.011844,-0.00976801,0.0115018,-0.00381347,-0.0675045,0.303159,-0.0365206,-0.023146,0.0114045
12470,0.135317,0.011844,-0.00976801,0.0115018,-0.00436831,-0.0880217,0.299267,0.0169744,-0.0120199,0.0128333
12478,0.135317,0.011844,-0.00976801,0.0115018,-0.00462437,-0.0239388,0.305052,0.104418,-0.0130084,0.0346544
12486,0.135238,0.0118754,-0.00976801,0.0115018,-0.00456032,0.0244239,0.305205,2.7e-07,-0.0334689,0.030618
12494,0.135238,0.0118854,-0.00976801,0.0115018,-0.00441343,0.0582668,0.311708,-0.053495,-0.0466645,0.0312935
12502,0.135238,0.0118897,-0.00976801,0.0115018,-0.00439948,-0.00768337,0.301991,0.0483514,-0.0220908,0.0305557
12510,0.135238,0.0118915,-0.00976801,0.0115018,-0.0046761,-0.03353,0.30442,0.0771562,-0.0143838,0.0295644
12517,0.135238,0.0118923,-0.00976801,0.0115018,-0.00494367,-0.0685692,0.3015,-0.0154314,-0.0185955,0.0118108
12526,0.135317,0.0118612,-0.00976801,0.0115018,-0.00557787,-0.0421907,0.29892,-0.0262334,-0.023022,0.0137592
12534,0.135317,0.0118514,-0.00976801,0.0115018,-0.00587108,0.0206941,0.300126,0.0432074,-0.025156,0.0324722
12542,0.135238,0.0118786,-0.00976801,0.0115018,-0.00570354,0.0686576,0.303477,0.0956734,-0.0277278,0.0475772
12550,0.135238,0.0118868,-0.00976801,0.0115018,-0.00519772,0.0516048,0.305404,0.0185175,-0.034966,0.0365595
12558,0.135317,0.0118588,-0.00976801,0.0115018,-0.00486706,0.0210945,0.304964,-0.0473217,-0.038045,0.0240101
12566,0.135317,0.0118503,-0.00976801,0.0115018,-0.00487868,-0.0327305,0.29929,-0.00205743,-0.0227955,0.0192786
12574,0.135238,0.0118781,-0.00976801,0.0115018,-0.00513162,-0.0343295,0.297908,0.0318913,-0.017924,0.0224109
12582,0.135238,0.0118866,-0.00976801,0.0115018,-0.00532445,-0.00954982,0.301856,-0.0174886,-0.0282413,0.0211465
12589,0.135238,0.0118902,-0.00976801,0.0115018,-0.00550532,0.0100362,0.300302,-0.0396067,-0.0336157,0.0213574
12598,0.135317,0.0118603,-0.00976801,0.0115018,-0.00552711,0.0509388,0.303141,0.0262328,-0.0331606,0.0365684
12606,0.135317,0.011851,-0.00976801,0.0115018,-0.00511595,0.0682585,0.308573,0.0992742,-0.0289059,0.0496136
12614,0.135317,0.011847,-0.00976801,0.0115018,-0.00432074,0.0119007,0.311763,0.00720119,-0.0319502,0.0307652
12622,0.135317,0.0118452,-0.00976801,0.0115018,-0.00447407,-0.0493857,0.306434,-0.0576097,-0.0282729,0.0115998
12630,0.135317,0.0118445,-0.00976801,0.0115018,-0.00518502,-0.0737653,0.30125,-0.00308635,-0.0159572,0.0120674
12638,0.135317,0.0118442,-0.00976801,0.0115018,-0.00572144,-0.0163443,0.305919,0.0617249,-0.017932,0.0295082
12646,0.135317,0.0118441,-0.00976801,0.0115018,-0.00543654,0.0181634,0.307408,-0.0205748,-0.0340312,0.0262923
12654,0.135317,0.011844,-0.00976801,0.0115018,-0.00528077,0.0468081,0.307714,-0.0658398,-0.0444175,0.0260849
12661,0.135317,0.011844,-0.00976801,0.0115018,-0.00561594,0.0186967,0.303208,0.0210895,-0.0282871,0.0303809
12670,0.135317,0.011844,-0.00976801,0.0115018,-0.00558345,0.0113688,0.304511,0.0915583,-0.0190142,0.037719
12678,0.135317,0.011844,-0.00976801,0.0115018,-0.00545294,-0.0218071,0.305966,-0.0334336,-0.0286092,0.0177123
12686,0.135317,0.011844,-0.00976801,0.0115018,-0.00549585,-0.0166096,0.307861,-0.0745843,-0.0345725,0.0139783
12694,0.135317,0.011844,-0.00976801,0.0115018,-0.00598899,-0.0372606,0.300227,0.0267472,-0.0172704,0.020522
12702,0.135317,0.011844,-0.00976801,0.0115018,-0.00639481,0.058932,0.306378,0.0653256,-0.0292363,0.0418833
12710,0.135317,0.011844,-0.00976801,0.0115018,-0.00574675,0.0618639,0.307476,-0.0632675,-0.0459495,0.0282633
12718,0.135317,0.011844,-0.00976801,0.0115018,-0.00545608,0.0272234,0.307306,-0.0565811,-0.0397447,0.0235348
12726,0.135317,0.011844,-0.00976801,0.0115018,-0.00573626,-0.0341963,0.303422,0.0365207,-0.0174949,0.0230669
12733,0.135317,0.011844,-0.00976801,0.0115018,-0.00625646,-0.016477,0.309073,0.0360065,-0.0207092,0.0262071
12742,0.135317,0.011844,-0.00976801,0.0115018,-0.0062053,0.171112,0.328747,0.0144021,-0.0578544,0.0588312
12750,0.135317,0.011844,-0.00976801,0.0115018,-0.00484854,-0.00755221,0.30605,-0.0360053,-0.0321437,0.0206926
12758,0.135317,0.011844,-0.00976801,0.0115018,-0.0051585,-0.0796279,0.303672,0.0180032,-0.0129199,0.0139905
12766,0.135317,0.011844,-0.00976801,0.0115018,-0.00560919,-0.0547142,0.308641,0.0313763,-0.0156871,0.0199844
12774,0.135317,0.011844,-0.00976801,0.0115018,-0.00588206,0.0140324,0.312234,-0.0344625,-0.0351387,0.0241032
12782,0.135317,0.011844,-0.00976801,0.0115018,-0.00523654,0.0601312,0.313614,0.00617257,-0.0391717,0.0378785
12790,0.135317,0.011844,-0.00976801,0.0115018,-0.0051444,0.0406799,0.317266,0.0236613,-0.0345747,0.0373515
12798,0.135317,0.011844,-0.00976801,0.0115018,-0.00484879,0.0249585,0.314797,-0.0169741,-0.036745,0.0298865
12805,0.135317,0.011844,-0.00976801,0.0115018,-0.00452375,-0.0163435,0.31813,0.0149167,-0.0270686,0.0276158
12814,0.135317,0.011844,-0.00976801,0.0115018,-0.00457453,-0.0784279,0.311667,-0.00822996,-0.0183057,0.0131978
12822,0.135317,0.011844,-0.00976801,0.0115018,-0.00529593,-0.0870894,0.308445,0.0334343,-0.0104334,0.0151218
12830,0.135317,0.011844,-0.00976801,0.0115018,-0.00599103,-0.0182093,0.307429,0.0318913,-0.0210064,0.0255314
12838,0.135317,0.011844,-0.00976801,0.0115018,-0.00614962,0.0766517,0.312788,-0.044236,-0.0464783,0.033324
12846,0.135317,0.011844,-0.00976801,0.0115018,-0.0054254,0.108762,0.32644,0.0221181,-0.0472278,0.0498459
12854,0.135317,0.011844,-0.00976801,0.0115018,-0.00470931,-0.00448748,0.318673,0.0462938,-0.0251849,0.0331718
12862,0.135317,0.011844,-0.00976801,0.0115018,-0.00519183,-0.0680361,0.316786,-0.0416642,-0.0239541,0.0109778
12870,0.135317,0.011844,-0.00976801,0.0115018,-0.00586989,-0.0568446,0.315193,-0.0488656,-0.0254803,0.0108283
12878,0.135317,0.011844,-0.00976801,0.0115018,-0.00623979,-0.0436551,0.313619,-0.00154318,-0.0213451,0.0178974
12886,0.135317,0.011844,-0.00976801,0.0115018,-0.00661622,-0.0244716,0.311593,-0.0149168,-0.0252816,0.0187303
12894,0.135317,0.011844,-0.00976801,0.0115018,-0.00673045,0.0229595,0.314779,0.0231471,-0.0290815,0.0316586
12902,0.135317,0.011844,-0.00976801,0.0115018,-0.00685467,0.0606643,0.315994,0.00874475,-0.0371058,0.0363975
12910,0.135317,0.011844,-0.00976801,0.0115018,-0.00647814,0.0591982,0.32038,0.0390925,-0.0345116,0.0409679
12918,0.135317,0.011844,-0.00976801,0.0115018,-0.00593423,-0.0347294,0.318505,0.0545237,-0.0174404,0.0272588
12926,0.135317,0.011844,-0.00976801,0.0115018,-0.00625693,-0.0914852,0.312872,-0.0360061,-0.0172655,0.00553652
12934,0.135317,0.011844,-0.00976801,0.0115018,-0.00704094,-0.0492514,0.316819,-0.0648115,-0.0272728,0.00886303
12942,0.135317,0.011844,-0.00976801,0.0115018,-0.00744387,0.0162983,0.314106,-4e-08,-0.0296013,0.0266838
12949,0.135317,0.011844,-0.00976801,0.0115018,-0.00730346,0.0553347,0.320036,0.0509232,-0.0312765,0.040501
12958,0.135317,0.011844,-0.00976801,0.0115018,-0.00659904,0.0445435,0.323177,-0.0108012,-0.0382238,0.0328571
12966,0.135317,0.011844,-0.00976801,0.0115018,-0.00635024,-0.0266023,0.319853,0.0205748,-0.0224416,0.0242658
12974,0.135317,0.011844,-0.00976801,0.0115018,-0.00688097,-0.0691023,0.314368,0.0113164,-0.0148108,0.0143109
12982,0.135317,0.011844,-0.00976801,0.0115018,-0.00703011,-0.0340627,0.314631,-0.0205747,-0.0242623,0.0163404
12990,0.135317,0.011844,-0.00976801,0.0115018,-0.00692821,-0.00834973,0.317317,-0.0118305,-0.0281041,0.0223268
12998,0.135317,0.011844,-0.00976801,0.0115018,-0.00697587,0.0294879,0.318099,-0.00102872,-0.0332171,0.0301047
13006,0.135317,0.011844,-0.00976801,0.0115018,-0.00667797,0.0404133,0.320536,-0.00720117,-0.0365748,0.0320438
13014,0.135317,0.011844,-0.00976801,0.0115018,-0.00690991,0.0226932,0.314949,-0.0236608,-0.0343315,0.025857
13021,0.135317,0.011844,-0.00976801,0.0115018,-0.00637706,0.0107021,0.320407,-0.00205757,-0.0313966,0.0279929
13030,0.135317,0.011844,-0.00976801,0.0115018,-0.00628159,-0.038993,0.313134,-0.00308621,-0.0221705,0.0183723
13038,0.135317,0.011844,-0.00976801,0.0115018,-0.00640966,-0.040058,0.315904,0.0601816,-0.0148074,0.0259375
13046,0.135317,0.011844,-0.00976801,0.0115018,-0.00675294,-0.0148784,0.312478,0.00823006,-0.0241119,0.0230515
13054,0.135317,0.011844,-0.00976801,0.0115018,-0.00682611,0.0661273,0.316074,-0.0360062,-0.043344,0.0320903
13062,0.135317,0.011844,-0.00976801,0.0115018,-0.00636459,0.0829133,0.324187,0.0365205,-0.0395493,0.0454734
13070,0.135317,0.011844,-0.00976801,0.0115018,-0.00568802,0.0230927,0.319976,0.0324057,-0.03029,0.035069
13078,0.135317,0.011844,-0.00976801,0.0115018,-0.00558347,-0.0435228,0.319006,-0.0318911,-0.0267172,0.0161172
13086,0.135317,0.011844,-0.00976801,0.0115018,-0.00592965,-0.0535135,0.3136,-0.0360058,-0.0241828,0.0125753
13093,0.135317,0.011844,-0.00976801,0.0115018,-0.00639252,-0.0155442,0.31629,0.00874422,-0.0250517,0.0241164
13102,0.135317,0.011844,-0.00976801,0.0115018,-0.00631182,0.00857084,0.317279,0.00257114,-0.0300812,0.0277642
13110,0.135317,0.011844,-0.00976801,0.0115018,-0.00650681,0.0103032,0.31829,0.0262331,-0.0274765,0.0307469
13118,0.135317,0.011844,-0.00976801,0.0115018,-0.00634449,0.0232262,0.32239,0.0385779,-0.0290671,0.0352938
13126,0.135317,0.011844,-0.00976801,0.0115018,-0.00622282,0.00790522,0.32128,0.00668647,-0.0302524,0.0289065
13134,0.135317,0.011844,-0.00976801,0.0115018,-0.00608538,0.0178972,0.326559,0.013888,-0.0321146,0.0325016
13142,0.135317,0.011844,-0.00976801,0.0115018,-0.00592232,-0.023804,0.321385,0.00668709,-0.0253834,0.0239448
13150,0.135317,0.011844,-0.00976801,0.0115018,-0.00621594,-0.053115,0.321664,-0.00565803,-0.0215772,0.0171305
13158,0.135317,0.011844,-0.00976801,0.0115018,-0.00686507,-0.046454,0.311708,0.0277761,-0.0162512,0.0197057
13165,0.135317,0.011844,-0.00976801,0.0115018,-0.00693746,0.0397463,0.31859,0.0277763,-0.0316703,0.0353889
13174,0.135317,0.011844,-0.00976801,0.0115018,-0.0064308,0.0678591,0.320565,-0.0015429,-0.0408424,0.0377348
13182,0.135317,0.011844,-0.00976801,0.0115018,-0.00582148,0.0837128,0.329117,0.09053,-0.0348637,0.0535468
13190,0.135317,0.011844,-0.00976801,0.0115018,-0.00517083,-0.0234054,0.318946,0.0411502,-0.0220348,0.0287428
13198,0.135317,0.011844,-0.00976801,0.0115018,-0.00600678,-0.0483188,0.315369,0.0504088,-0.0150481,0.0238521
13206,0.135317,0.011844,-0.00976801,0.0115018,-0.00607642,-0.01621,0.320101,0.0113162,-0.0256878,0.0253627
13214,0.135317,0.011844,-0.00976801,0.0115018,-0.00592248,0.0412125,0.322998,-0.00822954,-0.0382697,0.0335099
13222,0.135317,0.011844,-0.00976801,0.0115018,-0.00533611,0.0529368,0.331188,0.0236611,-0.0386013,0.0414143
13230,0.135317,0.011844,-0.00976801,0.0115018,-0.00554723,-0.0136785,0.320664,0.0267471,-0.0251146,0.0284474
13237,0.135317,0.011844,-0.00976801,0.0115018,-0.00628017,0.00643907,0.325096,0.0252046,-0.0283609,0.0313809
13246,0.135317,0.011844,-0.00976801,0.0115018,-0.00611085,-0.00861582,0.326535,0.0200605,-0.0269159,0.0286782
