TimeStamp,h_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
6477,0.07,0.00122106,-0.00183159,-0.056948,-0.480212,0.262017,-0.133542,0.112793,-0.112793
6489,0.07,0.00122106,0.003663,0.0817068,0.197337,0.21722,-0.15057,0.0151221,-0.0426632
6501,0.07,0.00122106,-0.00183159,0.136582,0.695642,0.160783,-0.24219,-0.0985411,0.071697
6513,0.07,0.00122106,-0.00183159,0.028467,1.00316,0.148279,-0.241964,-0.112793,0.112793
6525,0.07,0.00122106,-0.00183159,-0.111935,0.496099,0.167471,-0.114923,-0.112793,0.0777446
6537,0.07,0.00122106,-0.00183159,-0.342746,0.00314704,0.188412,-0.213211,-0.00361514,-0.0181711
6549,0.07,0.00122106,-0.00183159,-0.212057,-0.514347,0.212143,-0.140339,0.112793,-0.112793
6561,0.07,0.00122106,-0.00183159,-0.131087,-0.519414,0.208449,-0.0378893,0.106046,-0.112793
6573,0.07,0.00122106,-0.00183159,-0.107553,-0.0710154,0.148898,-0.129327,0.0727835,-0.0818178
6585,0.07,0.00122106,-0.00183159,0.0817903,0.523431,0.0897996,-0.10391,0.0292974,-0.0549832
6597,0.07,0.00122106,-0.00183159,0.165372,0.871738,0.0571494,-0.0790633,-0.101756,0.0843418
6609,0.07,0.00122106,0.003663,0.0858148,0.927086,0.0560241,-0.0276528,-0.112793,0.112793
6621,0.07,0.00122106,0.003663,0.0681309,0.721768,0.0988639,-0.00161257,-0.112793,0.112793
6633,0.07,0.00122106,0.003663,-0.07924,0.206588,0.131432,-0.0741375,-0.0980016,0.0995797
6645,0.07,0.00122106,-0.00183159,-0.218431,-0.423847,0.151219,-0.0604696,0.00393143,-0.0180715
6657,0.07,0.00122106,-0.00183159,-0.285316,-0.935629,0.170067,-0.0129409,0.112793,-0.112793
6669,0.07,0.00122106,0.003663,-0.173883,-0.802891,0.161583,0.0247181,0.112793,-0.112793
6681,0.07,0.00122106,-0.00183159,-0.0291667,-0.259222,0.114596,-0.110285,0.112793,-0.112793
6693,0.07,0.00122106,-0.00183159,0.0593881,0.443946,0.063787,-0.169922,0.00354664,-0.0250404
6705,0.07,0.00122106,-0.00183159,0.0936712,0.879755,0.0304947,-0.148915,-0.0886256,0.0579473
6717,0.07,0.00122106,0.003663,0.0480745,0.732469,0.0358709,-0.0767942,-0.112793,0.102833
6729,0.07,0.00122106,0.003663,-0.0455556,0.471255,0.0777793,-0.0176672,-0.089001,0.0756732
6741,0.07,0.00122106,0.003663,-0.112966,-0.0457901,0.104881,-0.0618796,-0.0204553,0.0170118
6753,0.07,0.00122106,-0.00183159,-0.216716,-0.598563,0.111979,-0.111659,0.0415162,-0.0542441
6765,0.07,0.00122106,-0.00183159,-0.170826,-0.769599,0.0976267,-0.0188514,0.112793,-0.112793
6777,0.0703175,0.00122106,0.003663,-0.132339,-0.507358,0.071069,0.0151792,0.112793,-0.112793
6789,0.0703968,0.00122106,0.003663,-0.0243502,0.106274,0.03405,-0.0159301,0.0910056,-0.091102
6801,0.0703968,0.00122106,0.003663,0.0669051,0.479386,-0.00400639,-0.0461702,-0.00491236,0.00124538
6813,0.0705555,0.00122106,-0.00183159,0.00955638,0.741828,-0.0119531,-0.090811,-0.0762084,0.0695208
6825,0.0715873,0.00122106,0.003663,-0.0484343,0.509835,0.0115736,-0.118754,-0.065274,0.0486925
6837,0.0715873,0.00122106,0.003663,-0.141724,0.154186,0.0489606,-0.0672537,-0.024094,0.00097412
6849,0.0716667,0.00122106,0.003663,-0.235479,-0.293361,0.0521153,-0.0271732,0.0504122,-0.0653352
6861,0.071746,0.00122106,0.003663,-0.184992,-0.435107,0.038663,0.0968438,0.112793,-0.112793
6873,0.071746,0.00122106,0.003663,-0.105829,-0.308898,0.00108439,0.00365315,0.112793,-0.112593
6885,0.0718254,0.00122106,0.003663,-0.0623521,-0.0167584,-0.0398213,0.0158363,0.0712331,-0.073016
6897,0.0719048,0.00122106,0.003663,-0.0130058,0.438114,-0.0570426,0.0309017,0.0345205,-0.0329102
6909,0.0719048,0.00122106,0.003663,0.0603198,0.673227,-0.0610772,0.0184686,-0.0175726,0.0235817
6921,0.0719841,0.00122106,-0.00183159,-0.0214492,0.547662,-0.061997,0.0313007,-0.0725713,0.0785958
6933,0.0721428,0.00122106,-0.00183159,-0.110018,0.203242,-0.0417148,0.0216245,-0.018644,0.0259012
6945,0.0721428,0.00122106,-0.00183159,-0.096469,-0.231208,-0.00036249,0.0363041,0.0483887,-0.0447401
6957,0.0721428,0.00122106,-0.00183159,-0.12072,-0.544065,-0.00687853,0.0949294,0.0654115,-0.0595463
6969,0.0723016,0.00122106,-0.00183159,-0.187293,-0.500468,-0.0387843,-0.0053335,0.104608,-0.0883315
6981,0.0723016,0.00122106,-0.00183159,-0.0990222,-0.35883,-0.0599205,0.0292474,0.112793,-0.112793
6993,0.0723809,0.00122106,-0.00183159,-0.0134947,-0.0441976,-0.0665423,-0.00115997,0.0800115,-0.0759248
7005,0.0724603,0.00122106,-0.00183159,0.0655247,0.42534,-0.073315,-0.0963099,0.0112546,-0.011391
7017,0.0724603,0.00122106,-0.00183159,0.0515446,0.447777,-0.102838,-0.0305265,-0.0699189,0.0532548
7029,0.0725397,0.00122106,-0.00183159,-0.057494,0.295225,-0.0985278,-0.107416,-0.0543727,0.0502636
7041,0.0737302,0.00122106,-0.00183159,-0.211017,-0.296038,-0.0691287,-0.00464013,0.00745194,-0.0280935
7053,0.0737302,0.00122106,-0.00183159,-0.190032,-0.609983,-0.0298943,-0.0183727,0.112793,-0.112793
7065,0.0737302,0.00122106,-0.00183159,-0.204172,-0.546591,-0.0363343,0.0102334,0.112793,-0.112793
7077,0.0738889,0.00122106,-0.00183159,-0.202353,-0.386063,-0.0839222,-0.0422792,0.112793,-0.112793
7089,0.0738889,0.00122106,-0.00183159,-0.0996561,-0.0585729,-0.110183,0.105963,0.112793,-0.112793
7101,0.0749206,0.00122106,-0.00183159,0.00367019,0.325795,-0.125457,0.0208979,0.0756844,-0.056282
7113,0.075,0.00122106,-0.00183159,-0.0245998,0.651442,-0.144517,0.0016117,-0.0125186,0.0174789
7125,0.075,0.00122106,-0.00183159,-0.102215,0.633009,-0.163875,-0.0349224,-0.0173342,0.0188364
7137,0.0762698,0.00122106,0.003663,-0.175687,0.344114,-0.14735,0.0117878,0.0251083,-0.0327909
7149,0.0772222,0.00122106,0.003663,-0.291498,-0.0399631,-0.128746,0.160564,0.0880738,-0.0882034
7161,0.0772222,0.00122106,0.003663,-0.280769,-0.0636677,-0.121233,0.0929624,0.112793,-0.112793
7173,0.0785714,0.00122106,0.003663,-0.278461,0.00791786,-0.147009,0.00185271,0.112793,-0.112793
7185,0.0800794,0.00122106,0.003663,-0.131879,0.285799,-0.186338,0.0195364,0.112793,-0.112793
7197,0.0800794,0.00122106,0.003663,-0.0358841,0.7932,-0.197562,0.129662,0.0737493,-0.0720705
7209,0.0812698,0.00122106,0.003663,-0.139171,0.973502,-0.227031,-0.0208405,-0.00149845,0.0267803
7221,0.0835714,0.00122106,0.003663,-0.0437895,0.909576,-0.271791,0.0283566,0.0345896,-0.0394632
7233,0.0835714,0.00122106,0.003663,0.0591798,0.828219,-0.234821,0.00176506,-0.00674786,0.0124033
7245,0.0846032,0.00122106,0.003663,-0.0731301,0.822729,-0.215273,-0.0364369,-0.066974,0.0687152
7257,0.0860317,0.00122106,0.003663,-0.159419,0.267219,-0.240954,0.0145397,0.00455752,-0.0119077
7269,0.0860317,0.00122106,0.003663,-0.0797622,-0.143078,-0.192483,0.107314,0.0992489,-0.0991235
7281,0.0871428,0.00122106,0.003663,-0.00843568,-0.0317596,-0.158053,0.0420825,0.084999,-0.0666734
7293,0.0893651,0.00122106,0.003663,0.0532273,0.178473,-0.173248,-0.0239816,0.0266899,-0.0197609
7305,0.0893651,0.00122106,0.003663,-0.0148965,0.294257,-0.204308,0.0126795,-0.0286153,0.023999
7317,0.0907143,0.00122106,0.003663,-0.0934089,0.127745,-0.219008,-0.0356276,0.0105126,-0.00873789
7329,0.0920635,0.00122106,0.003663,-0.0342815,-0.0740739,-0.187875,0.041698,0.0655665,-0.0746153
7341,0.0920635,0.00122106,0.003663,-0.0601122,0.0131121,-0.148651,-0.0242585,0.0487363,-0.0424075
7353,0.0921429,0.00122106,0.003663,-0.159517,-0.0221782,-0.171245,-0.130769,0.0480287,-0.0545492
7365,0.0933333,0.00122106,0.003663,-0.109648,0.0605798,-0.189551,-0.0130467,0.102092,-0.112793
7377,0.0933333,0.00122106,0.003663,-0.0905332,0.1727,-0.187004,0.0483581,0.0798598,-0.0848618
7389,0.0944444,0.00122106,0.003663,-0.0409261,0.505503,-0.210168,-0.0461907,0.0667493,-0.059343
7401,0.0944444,0.00122106,0.003663,-0.0111331,0.839225,-0.231948,0.0291874,0.00705967,-0.0165787
7413,0.0944444,0.00122106,0.003663,-0.0421917,0.65061,-0.264927,-0.102823,-0.0243896,0.0305998
7425,0.0946032,0.00122106,0.003663,-0.0408058,0.611993,-0.256599,-0.0158067,-0.00236248,-0.0179225
7437,0.0957143,0.00122106,0.003663,-0.0552315,0.251516,-0.246831,0.033933,0.00712367,-0.0106013
7449,0.0957143,0.00122106,0.003663,-0.00808355,0.18296,-0.215499,0.0793156,0.0447846,-0.0396396
7461,0.0957143,0.00122106,0.003663,0.104333,0.256394,-0.199915,0.0108349,0.022453,-0.00796771
7473,0.0965873,0.00122106,0.003663,0.0277098,0.26583,-0.199844,0.0352279,-0.0589705,0.0619345
7485,0.0965873,0.00122106,0.003663,0.0133445,0.161778,-0.202456,0.0566531,-0.010768,0.0174275
7497,0.0965873,0.00122106,0.003663,-0.00597894,-0.128022,-0.163394,0.139906,0.00754032,0.00282482
7509,0.0966667,0.00122106,0.003663,0.0258914,-0.230243,-0.127295,0.0960082,0.043772,-0.0181397
7521,0.0966667,0.00122106,0.003663,0.137425,-0.208076,-0.104981,-0.0271478,0.0237927,-0.00639136
7533,0.0968254,0.00122106,0.003663,-0.0121785,-0.461895,-0.131592,0.0719396,-0.0595835,0.0547559
7545,0.0978571,0.00122106,0.003663,-0.0236845,-0.524959,-0.141077,-0.0387875,0.0613549,-0.0496964
7557,0.0978571,0.00122106,0.003663,0.00903058,-0.758245,-0.0910686,0.148049,0.0629429,-0.0730602
7569,0.0979365,0.00122106,0.003663,0.287301,-0.514261,-0.069788,-0.10802,0.0727343,-0.0466534
7581,0.0979365,0.00122106,0.003663,0.186406,-0.18463,-0.0805499,-0.0999427,-0.112793,0.112793
7593,0.0979365,0.00122106,0.003663,0.052978,-0.50456,-0.116215,-0.11302,-0.100694,0.0825495
7605,0.0989682,0.00122106,0.003663,-0.1359,-1.10204,-0.0886497,0.00217676,0.00527841,-0.028625
7617,0.0990476,0.00122106,0.003663,-0.0294794,-1.25531,-0.0232306,0.0377578,0.112793,-0.112793
7629,0.0990476,0.00122106,0.003663,0.0148112,-0.971845,-0.0148868,-0.0608211,0.112793,-0.111156
7641,0.1,0.00122106,0.003663,-0.0768779,-0.563146,-0.0555217,-0.0260064,0.0571119,-0.0717848
7653,0.101111,0.00122106,0.003663,-0.104327,-0.268832,-0.0902888,0.00292098,0.0922877,-0.100622
7665,0.101111,0.00122106,0.003663,-0.108532,-0.16701,-0.101833,0.0528651,0.094524,-0.0970083
7677,0.102143,0.00122106,0.003663,-0.0104854,0.12705,-0.124633,-0.0666889,0.0961864,-0.0888457
7689,0.103333,0.00122106,0.003663,-0.0414891,0.250724,-0.15576,-0.11624,0.00509628,-0.0188751
7701,0.103333,0.00122106,0.003663,-0.112463,0.167747,-0.212603,-0.0509212,0.0136975,-0.0372774
7713,0.103333,0.00122106,0.003663,-0.0798315,0.0837156,-0.223034,0.0658704,0.0756267,-0.087874
7725,0.104365,0.00122106,0.003663,-0.0466049,0.217462,-0.191596,-0.0502213,0.0739043,-0.0632975
7737,0.104365,0.00122106,0.003663,0.00020919,0.382427,-0.210238,0.00095155,0.0291975,-0.0402158
7749,0.105556,0.00122106,0.003663,-0.0218538,0.540899,-0.220108,-0.0618739,-0.00525628,0.00518245
7761,0.106667,0.00122106,0.003663,-0.156619,0.380491,-0.23366,0.0636622,-0.00824946,-0.00393269
7773,0.106667,0.00122106,0.003663,-0.29055,0.0236335,-0.232279,-0.049509,0.10167,-0.0918908
7785,0.108016,0.00122106,0.003663,-0.146614,0.0500849,-0.212987,0.0700162,0.112793,-0.112793
7797,0.108968,0.00122106,0.003663,-0.085173,0.395039,-0.207303,-0.0242673,0.112793,-0.108223
7809,0.108968,0.00122106,0.003663,-0.0484758,0.750446,-0.249341,0.00612589,0.0445566,-0.050691
7821,0.110238,0.00122106,0.003663,-0.0780314,0.980172,-0.287027,0.10084,0.0019755,-0.00088409
7833,0.110238,0.00122106,0.003663,-0.028212,0.792732,-0.317279,0.00344318,0.0166649,0.00283809
7845,0.110238,0.00122106,0.003663,0.105995,0.82516,-0.297551,-0.0187983,-0.00776912,0.00860282
7857,0.11127,0.00122106,0.003663,0.0578752,0.670772,-0.284033,-0.0372313,-0.100234,0.0988527
7869,0.11127,0.00122106,0.003663,0.00578718,0.406737,-0.280211,0.0355105,-0.0611923,0.0551784
7881,0.11127,0.00122106,0.003663,-0.0277223,0.0402675,-0.210437,0.135488,-0.00164766,0.00830262
7893,0.111508,0.00122106,0.003663,-0.139532,-0.455434,-0.168401,0.0385806,0.0498883,-0.0251416
7905,0.111587,0.00122106,0.003663,-0.0566746,-0.419089,-0.147665,0.111354,0.112793,-0.112793
7917,0.111587,0.00122106,0.003663,0.0503919,-0.365246,-0.141555,0.0831202,0.0940545,-0.0754345
7929,0.111667,0.00122106,0.003663,-0.0210651,0.00026533,-0.167534,0.143342,0.0182631,-0.00339704
7941,0.112698,0.00122106,0.003663,-0.00318062,0.25829,-0.198411,0.00632092,0.0451339,-0.0187819
7953,0.112698,0.00122106,0.003663,-0.0359072,0.144761,-0.192455,-0.0226968,0.00402133,-0.00334709
7965,0.112778,0.00122106,0.003663,-0.0937431,0.128244,-0.198362,-0.0733833,0.0300638,-0.0357646
7977,0.11381,0.00122106,0.003663,-0.0750164,0.100845,-0.18783,-0.0648547,0.0640993,-0.0805199
7989,0.11381,0.00122106,0.003663,-0.0747467,0.162914,-0.187083,-0.0785595,0.0538607,-0.068401
8001,0.113968,0.00122106,0.003663,-0.0787327,0.325917,-0.203907,-0.107734,0.0476082,-0.0646375
8013,0.115,0.00122106,0.003663,-0.0555967,0.548299,-0.224861,-0.0882991,0.0366798,-0.0590321
8025,0.115,0.00122106,0.003663,-0.0302324,0.6486,-0.236507,-0.0725336,0.00884576,-0.0265626
8037,0.116032,0.00122106,0.003663,0.0205029,0.744872,-0.24646,-0.0662617,-0.0127244,-0.00131994
8049,0.11619,0.00122106,0.003663,-0.0359604,0.609458,-0.25611,-0.0612112,-0.0514561,0.0396128
8061,0.11619,0.00122106,0.003663,-0.0828803,0.430051,-0.255163,0.00218444,-0.00317576,-0.00889984
8073,0.11627,0.00122106,0.003663,-0.0314294,0.186388,-0.223885,0.00376111,0.0469091,-0.0478705
8085,0.11627,0.00122106,0.003663,0.0561938,0.247261,-0.187328,0.0453286,0.0290792,-0.0295345
8097,0.11627,0.00122106,0.003663,0.0377053,0.262195,-0.190145,0.00037684,-0.0319011,0.041032
8109,0.116349,0.00122106,0.003663,-0.0251752,0.273369,-0.205246,0.00847429,-0.0251609,0.0253468
8121,0.116429,0.00122106,0.003663,-0.0159732,0.141763,-0.178071,0.0217146,0.0170484,-0.0162334
8133,0.116429,0.00122106,0.003663,-0.0059612,-0.101755,-0.148749,0.104072,0.0196939,-0.0164626
8145,0.116587,0.00122106,0.003663,0.133998,-0.0657892,-0.142004,-0.110565,0.0368068,-0.0180508
8157,0.116587,0.00122106,0.003663,0.167399,-0.0287471,-0.126547,-0.0206545,-0.0784098,0.0578044
8169,0.116587,0.00122106,0.003663,0.124931,0.0185369,-0.137551,-0.159105,-0.0956672,0.0930955
8181,0.116746,0.00122106,0.003663,0.111538,-0.340623,-0.10444,0.00118094,-0.0841397,0.0542308
8193,0.116825,0.00122106,0.003663,0.0860063,-0.717888,-0.0467625,-0.0175922,-0.0358151,0.0358768
8205,0.116825,0.00122106,0.003663,-0.0301385,-0.954013,-0.0248345,0.00640572,0.00199108,-0.00680433
8217,0.116905,0.00122106,0.003663,-0.0537186,-0.931062,-0.0204198,0.0163266,0.0956523,-0.0981211
8229,0.117143,0.00122106,0.003663,-0.00277112,-0.583258,-0.0052315,0.0510846,0.109842,-0.110677
8241,0.117143,0.00122106,0.003663,-0.00370934,-0.304842,-0.0424906,0.0167627,0.0521464,-0.0445539
8253,0.117302,0.00122106,0.003663,-0.0162796,0.0643285,-0.0722167,-0.0762631,0.0318574,-0.0302775
8265,0.118175,0.00122106,0.003663,-0.028944,0.123015,-0.0883657,-0.0794065,0.00567711,-0.0213935
8277,0.118175,0.00122106,0.003663,-0.0600979,0.0703427,-0.103685,-0.155335,0.0106728,-0.0270667
8289,0.118175,0.00122106,0.003663,-0.0436681,-0.059648,-0.110272,-0.0867843,0.0291046,-0.0608343
8301,0.118413,0.00122106,0.003663,-0.0199908,0.0331499,-0.109858,-0.16463,0.0355939,-0.054159
8313,0.118413,0.00122106,0.003663,0.0846547,0.0812142,-0.117491,-0.148374,0.00539353,-0.0384295
8325,0.119365,0.00122106,0.003663,0.0824826,0.227721,-0.127598,-0.11825,-0.0646723,0.0364749
8337,0.119444,0.00122106,0.003663,0.115291,0.118915,-0.133897,-0.0477289,-0.070665,0.048633
8349,0.119444,0.00122106,0.003663,0.0481031,-0.120495,-0.0976433,-0.0725018,-0.0763835,0.0681997
8361,0.120476,0.00122106,0.003663,-0.0671573,-0.410518,-0.0565786,-0.0134558,-0.0201227,0.00558127
8373,0.120476,0.00122106,0.003663,-0.0964643,-0.637038,-0.024632,0.0683408,0.0797237,-0.0852599
8385,0.120476,0.00122106,0.003663,-0.0588526,-0.518716,-0.0249036,0.0139122,0.112793,-0.111961
8397,0.120556,0.00122106,0.003663,-0.0657051,-0.217936,-0.0438608,0.0343221,0.082152,-0.0824842
8409,0.121508,0.00122106,0.003663,-0.0655584,0.136022,-0.0807137,-0.098799,0.067334,-0.063066
8421,0.121508,0.00122106,0.003663,0.0150432,0.404271,-0.106163,-0.0497325,0.0303952,-0.0510271
8433,0.121508,0.00122106,0.003663,0.0183902,0.495524,-0.120491,-0.166307,-0.0363262,0.0270779
8445,0.121587,0.00122106,0.003663,0.0791345,0.45655,-0.137423,-0.117661,-0.0555953,0.0240469
8457,0.121587,0.00122106,0.003663,-0.0370434,0.143948,-0.130667,-0.0936727,-0.086301,0.0649538
8469,0.121667,0.00122106,0.003663,-0.0848313,-0.158094,-0.105827,0.0374615,0.0162281,-0.0355152
8481,0.122698,0.00122106,0.003663,-0.0182214,-0.420114,-0.0546669,0.0229099,0.0815616,-0.0769481
8493,0.122698,0.00122106,0.003663,-0.0201049,-0.343651,-0.0335194,0.0708666,0.0513656,-0.0491437
8505,0.122778,0.00122106,0.003663,0.0244368,-0.0574312,-0.0449355,0.038029,0.0492477,-0.037523
8517,0.122937,0.00122106,0.003663,-0.0256742,0.0317745,-0.0560876,0.154293,-0.00465518,0.0114475
8529,0.122937,0.00122106,0.003663,0.0634918,-0.0329445,-0.0696633,-0.0469219,0.0339853,-0.00523965
8541,0.124127,0.00122106,0.003663,-0.0250483,-0.054031,-0.0513404,0.0277101,-0.0386867,0.0296572
8553,0.125238,0.00122106,0.003663,-0.193454,-0.240149,-0.0655062,-0.154561,0.0271021,-0.0230611
8565,0.125238,0.00122106,0.003663,-0.105336,-0.385883,-0.0573457,0.102108,0.112793,-0.112793
8577,0.12627,0.00122106,0.003663,-0.0613287,-0.192961,-0.0227207,-0.0711345,0.112793,-0.0982224
8589,0.127302,0.00122106,0.003663,-0.0885704,0.0885916,-0.0464344,-0.112078,0.0494887,-0.0654473
8601,0.127302,0.00122106,0.003663,0.0244366,0.475614,-0.0827649,-0.118037,0.0436488,-0.0672291
8613,0.128413,0.00122106,0.003663,0.0400579,0.361357,-0.122048,-0.111775,-0.0604307,0.0384529
8625,0.128413,0.00122106,0.003663,0.0586694,0.39913,-0.138472,-0.0327202,-0.0575794,0.0366631
8637,0.128413,0.00122106,0.003663,0.0604875,0.254372,-0.100335,-0.0635659,-0.0638937,0.0586353
8649,0.12873,0.00122106,0.003663,-0.0457301,-0.235213,-0.0811055,0.0374976,-0.0604623,0.0489501
8661,0.12873,0.00122106,0.003663,-0.107259,-0.412636,-0.0387907,0.0350022,0.0580648,-0.0529895
8673,0.12873,0.00122106,0.003663,-0.0932242,-0.383672,0.00131661,0.0428545,0.109309,-0.106077
8685,0.128889,0.00122106,0.003663,-0.0830049,-0.20424,-0.018876,0.00506847,0.0944188,-0.0892851
8697,0.128968,0.00122106,0.003663,-0.0670607,0.131945,-0.0530962,-0.113875,0.0714912,-0.0730562
8709,0.128968,0.00122106,0.003663,-0.0176943,0.37196,-0.0886696,-0.134928,0.0256643,-0.0491379
8721,0.128968,0.00122106,0.003663,-0.0642734,0.54535,-0.0994103,-0.10822,-0.0253784,-0.00080913
8733,0.129048,0.00122106,0.003663,-0.111675,0.439102,-0.116149,-0.175251,-0.00415717,-0.0171342
8745,0.129048,0.00122106,0.003663,-0.0753303,0.389722,-0.101982,-0.104488,0.0313948,-0.0667253
8757,0.129048,0.00122106,0.003663,-0.0253484,0.259674,-0.085956,-0.0196057,0.0163135,-0.0374903
8769,0.129206,0.00122106,0.003663,-0.00348323,0.353119,-0.0901248,0.0271233,-0.00038068,-0.00391515
8781,0.129206,0.00122106,0.003663,0.0405386,0.389281,-0.104651,0.0572656,-0.017664,0.0230015
8793,0.129206,0.00122106,0.003663,0.120205,0.326794,-0.0868259,0.0811188,-0.045935,0.0578629
8805,0.129206,0.00122106,0.003663,0.0594097,0.105267,-0.071117,0.141223,-0.0941468,0.111801
8817,0.129206,0.00122106,0.003663,0.02014,-0.165924,-0.0452476,0.110895,-0.031103,0.0588567
8829,0.129286,0.00122106,0.003663,0.0728101,-0.326977,0.00430305,0.0971059,0.0115701,0.00900632
8841,0.129286,0.00122106,0.003663,0.0103391,-0.332792,0.0238335,0.0567745,-0.0173021,0.0356942
8853,0.129286,0.00122106,0.003663,-0.0388902,-0.217394,0.00871234,0.00106267,0.0195249,-0.00988892
8865,0.129365,0.00122106,0.003663,-0.066827,-0.148757,0.00861003,0.0207444,0.039598,-0.0412247
8877,0.129365,0.00122106,0.003663,-0.0422591,0.0320457,0.00244217,-0.0289307,0.0549042,-0.0529705
8889,0.129365,0.00122106,0.003663,-0.0294196,0.125053,-0.0130707,-0.0231853,0.0196349,-0.0264408
8901,0.129603,0.00122106,0.003663,-0.0465683,0.183634,-0.0358635,-0.0428029,0.00555369,-0.010821
8913,0.129603,0.00122106,0.003663,-0.00549706,0.279688,-0.039199,-0.0926923,0.0127411,-0.0219581
8925,0.129603,0.00122106,0.003663,0.016765,0.272628,-0.0324277,-0.0741856,-0.0272385,0.00927173
8937,0.129762,0.00122106,0.003663,0.0180068,0.129623,-0.0306848,-0.143242,-0.0406358,0.026595
8949,0.129841,0.00122106,0.003663,0.0134372,-0.0912542,-0.0215879,-0.0271126,-0.0369703,0.00919671
8961,0.129841,0.00122106,0.003663,-0.0205522,-0.104372,0.00333338,0.00500959,-0.0058105,-0.00015899
8973,0.13,0.00122106,0.003663,-0.0794446,-0.140902,0.0138585,0.0329202,0.0189068,-0.0191778
8985,0.131032,0.00122106,0.003663,-0.0734633,-0.00469235,0.00895032,0.0454978,0.0633371,-0.0592128
8997,0.131032,0.00122106,0.003663,-0.0748421,0.0690653,0.0019381,-0.00882497,0.0499122,-0.0428882
9009,0.131032,0.00122106,0.003663,-0.0554356,0.229719,-0.00377386,-0.0410894,0.0402626,-0.0435777
9021,0.13127,0.00122106,0.003663,-0.00828905,0.35472,-0.00555396,-0.0536747,0.0115273,-0.0203408
9033,0.13127,0.00122106,0.003663,0.00420031,0.403931,-0.0217389,-0.0515897,-0.0316357,0.0214768
9045,0.13127,0.00122106,0.003663,-0.00283725,0.34167,-0.0391162,-0.0791844,-0.0423189,0.0328639
9057,0.132222,0.00122106,0.003663,0.00624737,0.148425,-0.0312514,-0.0208909,-0.0338467,0.0187423
9069,0.132222,0.00122106,0.003663,0.0366542,0.0555487,0.00886014,0.0154281,-0.0196305,0.0154237
9081,0.132381,0.00122106,0.003663,0.0227349,0.0519955,0.0232389,0.0220328,-0.0332958,0.0364225
9093,0.132381,0.00122106,0.003663,0.0529674,0.112202,0.0238458,0.026383,-0.0243186,0.0285239
9105,0.132381,0.00122106,0.003663,0.0715926,0.122256,0.0266083,0.0445011,-0.0494327,0.0551288
9117,0.13254,0.00122106,0.003663,0.0691787,0.144573,0.0190084,0.0233881,-0.0615111,0.0710428
9129,0.13254,0.00122106,0.003663,0.0991737,0.112387,0.0192095,0.0363604,-0.0630079,0.0684644
9141,0.13254,0.00122106,0.003663,0.165315,0.0822434,0.037514,-0.0215404,-0.0796167,0.087968
9153,0.132778,0.00122106,0.003663,0.0753942,-0.0757417,0.0381253,0.0200045,-0.112793,0.112793
9165,0.132778,0.00122106,0.003663,0.0847713,-0.309178,0.0548999,-0.0320484,-0.051744,0.056069
9177,0.132778,0.00122106,0.003663,0.020787,-0.480886,0.106956,-0.0164817,-0.0459552,0.039739
9189,0.13381,0.00122106,0.003663,-0.0112956,-0.515033,0.121666,-0.0329721,0.00790964,-0.0125011
9201,0.13381,0.00122106,0.003663,0.00475777,-0.396359,0.141343,0.0440858,0.0294735,-0.0378276
9213,0.13381,0.00122106,0.003663,0.0480203,-0.241413,0.129234,0.0275134,0.0143826,-0.007198
9225,0.133968,0.00122106,0.003663,0.0280545,0.0517645,0.101716,-0.0589954,-0.0282987,0.0333799
9237,0.134048,0.00122106,0.003663,0.0241593,0.160278,0.0601247,-0.0999156,-0.0442685,0.0330714
9249,0.134048,0.00122106,0.003663,0.0594757,0.152838,0.05222,-0.0482913,-0.0503925,0.031438
9261,0.135079,0.00122106,0.003663,0.070091,0.117203,0.058804,-0.0276351,-0.0685945,0.0601627
9273,0.135079,0.00122106,0.003663,0.0319798,0.0109626,0.069325,0.0608326,-0.0717308,0.0673794
9285,0.135079,0.00122106,0.003663,0.0805132,-0.0445745,0.0890215,0.040114,-0.0293692,0.0412405
9297,0.135079,0.00122106,0.003663,0.0679189,-0.171366,0.103971,0.0793743,-0.0621026,0.0706269
9309,0.136111,0.00122106,0.003663,-0.0239011,-0.305175,0.104425,0.101558,-0.0410801,0.0566746
9321,0.136111,0.00122106,0.003663,-0.0821534,-0.330021,0.118474,0.0644504,0.0350779,-0.0170448
9333,0.136111,0.00122106,0.003663,-0.125226,-0.290733,0.1434,0.0512576,0.0721827,-0.0623005
9345,0.13619,0.00122106,0.003663,-0.116054,-0.0513606,0.130414,-0.0498359,0.0948901,-0.0880851
9357,0.13619,0.00122106,0.003663,-0.054462,0.367962,0.0845888,-0.0296375,0.0603521,-0.0722934
9369,0.136349,0.00122106,0.003663,0.0143225,0.690413,0.0373498,-0.0829929,-0.0100781,0.0041349
9381,0.136349,0.00122106,0.003663,0.0712735,0.799857,0.012431,-0.0835135,-0.0845449,0.0702108
9393,0.136349,0.00122106,0.003663,0.0836347,0.588928,0.0156249,-0.0372096,-0.112793,0.112793
9405,0.136587,0.00122106,0.003663,0.093287,0.32656,0.0395045,0.0228176,-0.112793,0.112793
9417,0.136587,0.00122106,0.003663,0.0541586,-0.0632793,0.0676468,0.0434271,-0.0991777,0.105543
9429,0.136587,0.00122106,0.003663,0.0542177,-0.25978,0.113169,0.0923696,-0.040933,0.0495981
