TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
33581,0.132619,0.0134721,0.00232002,-5.52855,-0.0310636,-9.004e-05,0.659501,-5.3207,-0.0202266,0.0686997
33590,0.132619,0.0134726,0.00232002,-5.54388,-0.0317441,-0.0685733,0.659471,-5.33716,-0.00807619,0.0560665
33598,0.132619,0.0134729,0.00232002,-5.54388,-0.03141,0.0677129,0.671061,-5.41585,-0.0422483,0.0720818
33606,0.132619,0.013473,-0.0023199,-5.55155,-0.0313918,-0.0292625,0.677316,-5.43026,-0.0287576,0.0567084
33614,0.132619,0.013473,-0.0023199,-5.55155,-0.0319438,-0.007292,0.672645,-5.46781,-0.0353121,0.0544573
33622,0.132619,0.013473,-0.0023199,-5.55155,-0.0322013,-0.140899,0.667893,-5.51308,-0.0173962,0.0254467
33630,0.132619,0.013473,-0.0023199,-5.55155,-0.0326389,-0.0782985,0.666863,-5.42563,-0.0166951,0.0455717
33638,0.132619,0.013473,-0.0023199,-5.57455,-0.0330783,-0.208456,0.654264,-5.42152,0.0106913,0.0241834
33646,0.132619,0.013473,-0.0023199,-5.57455,-0.0357361,-0.00728434,0.651956,-5.37368,-0.0129791,0.0597148
33653,0.132619,0.013473,-0.0023199,-5.57455,-0.0365466,0.013367,0.650227,-5.30424,-0.0068275,0.0700051
33662,0.132619,0.013473,-0.0023199,-5.57455,-0.0360009,0.169504,0.669581,-5.29961,-0.0360104,0.100764
33670,0.132619,0.013473,-0.0023199,-5.57455,-0.0343584,0.00697844,0.678109,-5.47707,-0.0336246,0.0560217
33678,0.132619,0.013473,-0.0023199,-5.58222,-0.0343471,0.102218,0.682672,-5.41173,-0.0415491,0.0814676
33686,0.132619,0.013473,-0.0023199,-5.58222,-0.0313359,0.0160402,0.696164,-5.45291,-0.0384276,0.0684129
33694,0.132619,0.013473,-0.0023199,-5.58222,-0.0333101,-0.171294,0.677647,-5.41792,0.00241613,0.0352299
33702,0.132619,0.013473,-0.0023199,-5.58222,-0.0335166,-0.0348718,0.681655,-5.54909,-0.0359998,0.0430942
33710,0.132619,0.013473,-0.0023199,-5.58222,-0.0343968,-0.207781,0.659944,-5.41586,0.0130429,0.0249592
33718,0.132619,0.013473,-0.0023199,-5.58222,-0.0346827,0.0603752,0.674261,-5.51925,-0.0454721,0.0598789
33725,0.132619,0.013473,-0.0023199,-5.58222,-0.0339047,-0.0602866,0.664628,-5.40609,-0.0116664,0.0524309
33734,0.132619,0.013473,-0.0023199,-5.58989,-0.0351403,-0.0290186,0.6655,-5.38447,-0.0118413,0.0595943
33742,0.132619,0.013473,-0.0023199,-5.58989,-0.0354342,0.0245771,0.663377,-5.40249,-0.0220971,0.0657555
33750,0.132619,0.013473,-0.0023199,-5.58222,-0.0355772,0.0294803,0.67569,-5.43283,-0.0291752,0.0638739
33758,0.132619,0.013473,-0.0023199,-5.58222,-0.0358566,-0.0858841,0.66587,-5.45392,-0.0105858,0.0399521
33766,0.132619,0.013473,-0.0023199,-5.57455,-0.0368105,0.0072298,0.66522,-5.35156,-0.0134393,0.0654251
33774,0.132619,0.013473,-0.0023199,-5.57455,-0.0348708,0.0217627,0.663046,-5.42512,-0.0268239,0.06152
33782,0.132619,0.013473,-0.0023199,-5.56689,-0.0349389,-0.0351293,0.66139,-5.33819,-0.00770014,0.0609326
33790,0.132619,0.013473,-0.0023199,-5.56689,-0.034922,0.0316119,0.673187,-5.52337,-0.0424986,0.0522229
33797,0.132619,0.013473,-0.0023199,-5.56689,-0.0356109,-0.0539086,0.664963,-5.36082,-0.00690971,0.0547336
33806,0.132619,0.013473,-0.0046398,-5.56689,-0.0360187,0.081429,0.678255,-5.49405,-0.046981,0.0637619
33814,0.132619,0.013473,-0.0046398,-5.56689,-0.0342224,-0.0793408,0.669445,-5.43181,-0.0140619,0.045072
33822,0.132619,0.013473,-0.0046398,-5.55155,-0.0365265,0.0185437,0.685655,-5.52852,-0.0429281,0.0477551
33830,0.132619,0.013473,-0.0046398,-5.55155,-0.0324616,0.00285923,0.671545,-5.55474,-0.0467236,0.045371
33838,0.132619,0.013473,-0.0046398,-5.55155,-0.0345159,-0.196198,0.669071,-5.34642,0.0140132,0.0331759
33846,0.132619,0.013473,-0.0046398,-5.55155,-0.0339012,0.0372005,0.663913,-5.43232,-0.0347835,0.0624106
33854,0.132619,0.013473,-0.0046398,-5.45954,-0.0346626,-0.148085,0.645231,-5.37729,-0.00439665,0.0227195
33862,0.132619,0.013473,-0.0046398,-5.45954,-0.0348783,0.154963,0.670868,-5.32483,-0.0522469,0.0838699
33869,0.132619,0.013473,-0.0046398,-5.45954,-0.0325146,-0.0469618,0.650154,-5.30732,-0.016642,0.0518194
33878,0.132619,0.013473,-0.0046398,-5.45954,-0.0341158,-0.0668471,0.65795,-5.3423,-0.0165288,0.0433662
33886,0.132619,0.013473,-0.0046398,-5.45954,-0.0334321,0.0245596,0.647116,-5.32173,-0.0284394,0.0604185
33894,0.132619,0.013473,-0.0046398,-5.45954,-0.033945,-0.0885444,0.649987,-5.2739,-0.00382652,0.046747
33902,0.132619,0.013473,-0.0046398,-5.45954,-0.035319,0.0601197,0.644632,-5.24355,-0.0221297,0.0726431
33910,0.132619,0.013473,-0.0046398,-5.45954,-0.0322249,-0.068023,0.640026,-5.24355,-0.00440572,0.0545752
33918,0.132619,0.013473,-0.0046398,-5.45954,-0.0337139,-0.0791034,0.633779,-5.1921,0.00653984,0.0557175
33926,0.132619,0.013473,-0.0046398,-5.45954,-0.0319676,0.0502709,0.658597,-5.38551,-0.0440712,0.0610954
33934,0.132619,0.013473,-0.0046398,-5.45954,-0.033298,-0.127591,0.644943,-5.27749,0.00214268,0.0398201
33941,0.132619,0.013473,-0.0046398,-5.45954,-0.0322273,0.121408,0.656922,-5.33098,-0.0488035,0.0789111
33950,0.132619,0.013473,-0.0046398,-5.45187,-0.0311407,-0.215768,0.638989,-5.22657,0.0198451,0.0320909
33958,0.132619,0.013473,-0.0046398,-5.45187,-0.0353063,0.0233372,0.657148,-5.42562,-0.0404269,0.046042
33966,0.132619,0.013473,-0.0046398,-5.43653,-0.032047,-0.199644,0.638772,-5.52181,-0.0181424,-0.00319572
33974,0.132619,0.013473,-0.0046398,-5.43653,-0.0361047,-0.0982755,0.651245,-5.25897,-0.00040719,0.0413586
33982,0.132619,0.013473,-0.0046398,-5.42886,-0.0329668,-0.14412,0.62957,-5.36802,-0.00737913,0.0206867
33990,0.132619,0.013473,-0.0046398,-5.42886,-0.036064,-0.196317,0.61902,-5.10723,0.0379425,0.0367176
33998,0.132619,0.013473,-0.0046398,-5.42886,-0.0372319,-0.0476734,0.616383,-5.21422,0.00273941,0.0470979
34006,0.132619,0.013473,-0.0046398,-5.42886,-0.037151,0.0303112,0.609381,-5.15558,-0.00225185,0.0661691
34013,0.132619,0.013473,-0.0046398,-5.42886,-0.0357088,-0.0684506,0.608549,-5.25744,0.00026137,0.0393339
34022,0.132619,0.013473,-0.0046398,-5.33685,-0.0359481,-0.00314382,0.614865,-5.05939,0.00124823,0.0635701
34030,0.132619,0.013473,-0.0046398,-5.33685,-0.034942,-0.0200804,0.620724,-5.06557,0.00100316,0.0623225
34038,0.132619,0.013473,-0.0046398,-5.32918,-0.0346273,-0.0104721,0.623318,-5.05734,-0.00137153,0.0648637
34046,0.132619,0.013473,-0.0046398,-5.32918,-0.0337076,0.00790156,0.628257,-5.10312,-0.0118659,0.0646221
34054,0.132619,0.013473,-0.00695971,-5.19883,-0.0327121,-0.0276663,0.638901,-5.19828,-0.0359995,0.0354316
34062,0.132619,0.013473,-0.00695971,-5.19883,-0.0327794,-0.0457925,0.618353,-4.99047,-0.0051102,0.0535366
34070,0.132619,0.013473,-0.00695971,-5.09915,-0.0319835,-0.0302009,0.623659,-5.06763,-0.030476,0.037219
34078,0.132619,0.013473,-0.00695971,-5.09915,-0.0344916,-0.171554,0.605312,-5.03779,0.00284863,0.0104698
34085,0.132619,0.013473,-0.00695971,-5.09915,-0.0345474,0.0289438,0.623266,-5.15507,-0.0469968,0.0332405
34094,0.132619,0.013473,-0.00927961,-5.09148,-0.0346659,-0.217501,0.593567,-4.9303,0.0239791,0.0127614
34102,0.132619,0.013473,-0.00927961,-5.09148,-0.0372005,-0.0932277,0.603399,-4.94315,0.0037717,0.0302735
34110,0.132619,0.013473,-0.00927961,-4.99946,-0.0376965,-0.051502,0.601299,-4.96938,-0.0160541,0.0223073
34118,0.132619,0.013473,-0.00927961,-4.99946,-0.0386152,0.0138993,0.596994,-4.78266,-0.0029337,0.053445
34126,0.132619,0.013473,-0.00927961,-4.91512,-0.0381247,0.0212302,0.587972,-4.73483,-0.00767006,0.0495916
34134,0.132619,0.013473,-0.00927961,-4.91512,-0.0371647,0.0309534,0.583109,-4.70808,-0.00666256,0.0549412
34142,0.132619,0.013473,-0.00927961,-4.89211,-0.0360117,0.105295,0.599191,-4.81147,-0.0380414,0.0567283
34150,0.132619,0.013473,-0.00927961,-4.89211,-0.0333599,-0.00728075,0.595079,-4.79706,-0.0206705,0.0424567
34157,0.132619,0.013473,-0.00927961,-4.89211,-0.0351774,0.0545281,0.599939,-4.71065,-0.0190168,0.0613612
34166,0.132619,0.013473,-0.00927961,-4.88444,-0.0338429,0.166047,0.607329,-4.83976,-0.0566265,0.0670429
34174,0.132619,0.013473,-0.00927961,-4.88444,-0.0320909,-0.0587048,0.593755,-4.76518,-0.0108259,0.0381918
34182,0.132619,0.013473,-0.00927961,-4.80777,-0.0331054,-0.0346002,0.603094,-4.9236,-0.0426333,0.0145625
34190,0.132619,0.013473,-0.00927961,-4.80777,-0.0319023,-0.13517,0.579734,-4.77238,-0.00604437,0.0133796
34198,0.132619,0.013473,-0.046398,-4.80777,-0.0339345,-0.122535,0.56983,-4.74203,-0.00615575,0.0206667
34206,0.132619,0.013473,-0.046398,-4.80777,-0.0346368,-0.0451179,0.578986,-4.75849,-0.0214307,0.0322803
34214,0.132619,0.013473,-0.046398,-4.80777,-0.0356435,0.0883778,0.570886,-4.53267,-0.0142511,0.0787925
34222,0.132619,0.013473,-0.046398,-4.80777,-0.0339377,0.15166,0.583383,-4.66796,-0.045026,0.0778525
34229,0.132619,0.013473,-0.046398,-4.80777,-0.0333222,0.0914462,0.582813,-4.62372,-0.0305915,0.073687
34238,0.132619,0.013473,-0.046398,-4.80777,-0.0323147,0.103027,0.586563,-4.64224,-0.036678,0.0754514
34246,0.132619,0.013473,-0.046398,-4.80777,-0.0310738,0.0432167,0.59931,-4.68956,-0.0361007,0.063543
34254,0.132778,0.0134114,-0.048718,-4.71575,-0.030397,-0.00342134,0.584856,-4.62012,-0.0300703,0.0520526
34262,0.132778,0.013393,-0.048718,-4.71575,-0.0302813,-0.0134086,0.594888,-4.66127,-0.0350627,0.0473047
34270,0.132619,0.0134467,-0.0835165,-4.70042,-0.0294906,0.0097695,0.595113,-4.70191,-0.0521719,0.0512873
34278,0.132619,0.0134617,-0.0835165,-4.70042,-0.0292256,-0.00061956,0.599421,-4.61549,-0.0413053,0.0607912
34286,0.132619,0.0134682,-0.0858364,-4.69275,-0.0293434,0.0831748,0.622832,-4.61858,-0.0604258,0.0776275
34294,0.132619,0.0134709,-0.0858364,-4.69275,-0.0273354,0.064662,0.625918,-4.62372,-0.0612123,0.077174
34301,0.132619,0.0134721,-0.0858364,-4.69275,-0.0269479,-0.0989451,0.636643,-4.57177,-0.0302464,0.0579827
34310,0.132619,0.0134726,-0.120635,-4.61607,-0.027951,-0.16756,0.634705,-4.55325,-0.0296479,0.0434364
34318,0.132619,0.0134729,-0.120635,-4.61607,-0.0285722,-0.204195,0.641287,-4.72608,-0.0441513,0.0170247
34326,0.132619,0.013473,-0.120635,-4.60073,-0.0295525,-0.193674,0.633888,-4.58463,-0.0284979,0.0311572
34334,0.132619,0.013473,-0.120635,-4.60073,-0.0308959,-0.123729,0.640034,-4.46684,-0.0253516,0.0560079
34342,0.132619,0.013473,-0.120635,-4.60073,-0.0307269,-0.0735008,0.659114,-4.54605,-0.0463097,0.0584241
34350,0.132619,0.013473,-0.120635,-4.60073,-0.0307593,-0.10081,0.655236,-4.5049,-0.0362681,0.0580126
34358,0.132619,0.013473,-0.153114,-4.50872,-0.0327418,-0.178486,0.655172,-4.5872,-0.0464409,0.0267781
34366,0.132619,0.013473,-0.153114,-4.50872,-0.0348348,-0.0412594,0.672586,-4.45964,-0.0540747,0.0649092
34373,0.132619,0.013473,-0.153114,-4.50872,-0.0338091,-0.0609703,0.676978,-4.41746,-0.0479537,0.0687004
34382,0.132619,0.013473,-0.183272,-4.50105,-0.0326452,-0.231642,0.671057,-4.41746,-0.0260844,0.0445247
34390,0.132619,0.013473,-0.183272,-4.50105,-0.0339235,-0.240171,0.685055,-4.51364,-0.036506,0.032198
34398,0.132619,0.013473,-0.183272,-4.38603,-0.0354021,-0.201139,0.693958,-4.48381,-0.0524145,0.0280962
34406,0.132619,0.013473,-0.183272,-4.38603,-0.0370439,-0.199934,0.691831,-4.30944,-0.0294732,0.0462944
34414,0.132619,0.013473,-0.225031,-4.38603,-0.0382909,-0.139048,0.710227,-4.33876,-0.0509894,0.0610618
34422,0.132619,0.013473,-0.225031,-4.38603,-0.0388507,-0.19953,0.690152,-4.26469,-0.0282427,0.0556056
34430,0.132619,0.013473,-0.22735,-4.50872,-0.0398,-0.276275,0.702619,-4.40306,-0.0184567,0.0418731
34438,0.132619,0.013473,-0.22735,-4.50872,-0.0415551,-0.278542,0.696002,-4.38762,-0.0127898,0.0398157
34446,0.132619,0.013473,-0.22735,-4.50872,-0.0434913,-0.193007,0.706569,-4.37271,-0.0242469,0.055025
34454,0.132619,0.013473,-0.22735,-4.50872,-0.0438077,-0.144511,0.706162,-4.31098,-0.0245078,0.069998
34462,0.132619,0.013473,-0.22735,-4.50872,-0.0446354,-0.156102,0.706334,-4.32435,-0.0230559,0.0653421
34470,0.132619,0.013473,-0.225031,-4.50872,-0.0456013,-0.157304,0.721494,-4.38145,-0.0303269,0.0591196
34478,0.132619,0.013473,-0.225031,-4.50872,-0.0468277,-0.159831,0.719666,-4.38556,-0.0284166,0.056212
34486,0.132619,0.013473,-0.187912,-4.50105,-0.0479735,-0.217653,0.723066,-4.401,-0.0145596,0.036707
34494,0.132619,0.013473,-0.187912,-4.50105,-0.0498923,-0.231643,0.703071,-4.37528,-0.00336061,0.0315058
34502,0.132619,0.013473,-0.160073,-4.48571,-0.0513086,-0.218856,0.710641,-4.46118,-0.0122014,0.0164656
34510,0.132619,0.013473,-0.160073,-4.48571,-0.0528029,-0.138252,0.702503,-4.42466,-0.0178904,0.0309957
34517,0.132619,0.013473,-0.160073,-4.48571,-0.0532815,-0.0396625,0.711991,-4.42517,-0.0351531,0.0484304
34526,0.132619,0.013473,-0.157753,-4.47805,-0.053415,-0.00395237,0.709836,-4.36808,-0.0343408,0.0593906
34534,0.132619,0.013473,-0.157753,-4.47805,-0.0532902,-0.0353967,0.713503,-4.39791,-0.0334092,0.0513237
34542,0.132619,0.013473,-0.129915,-4.47805,-0.054364,-0.10161,0.717686,-4.41129,-0.0187353,0.0332737
34550,0.132619,0.013473,-0.129915,-4.47805,-0.0549549,-0.117597,0.707227,-4.39637,-0.011835,0.0298362
34558,0.132619,0.013473,-0.127595,-4.47805,-0.0554446,-0.0619078,0.709746,-4.44266,-0.0258751,0.0331101
34566,0.132619,0.013473,-0.127595,-4.47805,-0.0556017,-0.0140801,0.695435,-4.37425,-0.0232173,0.0467409
34574,0.132619,0.013473,-0.127595,-4.46271,-0.0554986,0.063726,0.716261,-4.37014,-0.0409222,0.0620372
34582,0.132619,0.013473,-0.127595,-4.46271,-0.0538623,0.124613,0.727698,-4.33361,-0.0507904,0.0807365
34589,0.132619,0.013473,-0.127595,-4.46271,-0.0539901,0.024027,0.720658,-4.30172,-0.0290618,0.0662286
34598,0.132619,0.013473,-0.125275,-4.46271,-0.0539697,0.0241575,0.73794,-4.38454,-0.0412786,0.0588994
34606,0.132619,0.013473,-0.125275,-4.46271,-0.0528952,-0.0679013,0.729178,-4.46735,-0.0358498,0.0336594
34614,0.132619,0.013473,-0.0927961,-4.44737,-0.0526824,-0.168758,0.730408,-4.36294,-0.00390755,0.0224378
34622,0.132619,0.013473,-0.0927961,-4.44737,-0.0534108,-0.105207,0.725018,-4.36602,-0.0129309,0.0309146
34630,0.132619,0.013473,-0.0927961,-4.43971,-0.053816,-0.0401926,0.720115,-4.34236,-0.020471,0.0424197
34638,0.132619,0.013473,-0.0927961,-4.43971,-0.0530131,0.0585317,0.715757,-4.28989,-0.0310423,0.0656854
34646,0.132619,0.013473,-0.0603175,-4.43204,-0.0524159,0.00897345,0.720643,-4.32898,-0.0247187,0.0481807
34654,0.132619,0.013473,-0.0603175,-4.43204,-0.0526074,0.0269543,0.723338,-4.31561,-0.0262926,0.0529633
34661,0.132619,0.013473,-0.0603175,-4.43204,-0.0521129,0.0782491,0.732182,-4.35625,-0.0416798,0.0589222
34670,0.132619,0.013473,-0.0603175,-4.43204,-0.0512369,-0.0172752,0.720385,-4.37734,-0.0276434,0.03963
34678,0.132619,0.013473,-0.0603175,-4.43204,-0.0512201,-0.0102167,0.728172,-4.3583,-0.0278471,0.0443486
34686,0.132619,0.013473,-0.0603175,-4.42437,-0.0508998,0.0250897,0.743512,-4.42311,-0.045145,0.0446515
34694,0.132619,0.013473,-0.0603175,-4.42437,-0.0504572,0.0433439,0.73775,-4.25749,-0.028332,0.0669956
34702,0.132619,0.013473,-0.0579976,-4.43204,-0.0499206,0.116487,0.760451,-4.36602,-0.0563507,0.0714366
34710,0.132619,0.013473,-0.0579976,-4.43204,-0.0483631,-0.00888224,0.742947,-4.30172,-0.0273252,0.0572301
34718,0.132619,0.013473,-0.0278388,-4.43204,-0.0482515,-0.0496479,0.758909,-4.37631,-0.0272277,0.0394041
34726,0.132619,0.013473,-0.0278388,-4.43204,-0.0471594,-0.0693672,0.756847,-4.33207,-0.0199152,0.0424888
34733,0.132619,0.013473,-0.0278388,-4.43204,-0.0465515,-0.0515104,0.755103,-4.3763,-0.0286379,0.0408339
34742,0.132619,0.013473,-0.0255189,-4.43204,-0.0459698,-0.137853,0.743087,-4.27292,-0.00064261,0.0369885
34750,0.132619,0.013473,-0.0255189,-4.43204,-0.0475658,-0.00688677,0.757643,-4.37373,-0.0343713,0.0472939
34758,0.132619,0.013473,-0.0255189,-4.54706,-0.0468039,0.0743833,0.76613,-4.41848,-0.0419652,0.0717328
34766,0.132619,0.013473,-0.0255189,-4.54706,-0.0463582,0.0185662,0.759679,-4.34956,-0.0241705,0.0700442
34774,0.132619,0.013473,-0.0208791,-4.54706,-0.0466139,-0.0208747,0.772763,-4.50593,-0.037071,0.0459121
34782,0.132619,0.013473,-0.0208791,-4.54706,-0.0466764,-0.100409,0.75371,-4.37939,-0.00583293,0.044299
34790,0.132619,0.013473,-0.0208791,-4.55473,-0.0471276,-0.0802961,0.762381,-4.44729,-0.0170387,0.0413428
34798,0.132619,0.013473,-0.0208791,-4.55473,-0.0468497,-0.0432541,0.753488,-4.38402,-0.0146691,0.0540229
34805,0.132619,0.013473,-0.0208791,-4.55473,-0.0474639,0.0188263,0.760963,-4.45552,-0.0337384,0.0563947
34814,0.132619,0.013473,-0.0185592,-4.57006,-0.0469964,0.0967684,0.766866,-4.37733,-0.0368481,0.081823
34822,0.132619,0.013473,-0.0185592,-4.57006,-0.0453958,0.0260248,0.776606,-4.455,-0.0380449,0.0644966
34830,0.132619,0.013473,-0.0162393,-4.65441,-0.0458816,-0.0288668,0.775663,-4.37682,-0.00860969,0.0732522
34838,0.132619,0.013473,-0.0162393,-4.65441,-0.0465833,-0.0118144,0.781581,-4.51879,-0.0281527,0.0593265
34846,0.132619,0.013473,-0.0162393,-4.65441,-0.0467124,-0.0620406,0.771486,-4.54039,-0.0205759,0.0464951
34854,0.132619,0.013473,-0.0162393,-4.65441,-0.0473544,-0.0476543,0.778414,-4.51622,-0.020345,0.0520058
34862,0.132778,0.0134114,-0.0162393,-4.66974,-0.0476503,0.0321525,0.785528,-4.55171,-0.0367343,0.0638756
34870,0.132778,0.013393,-0.0162393,-4.66974,-0.0464551,0.00937061,0.789001,-4.55222,-0.0352437,0.0622126
34877,0.132778,0.0133851,-0.0162393,-4.66974,-0.0465511,-0.00368456,0.800708,-4.5872,-0.0389656,0.0576387
34886,0.132619,0.0134433,-0.0162393,-4.66974,-0.0457788,0.00137489,0.809932,-4.53268,-0.035876,0.0674468
34894,0.132619,0.0134602,-0.0162393,-4.66974,-0.0462802,-0.0720293,0.809925,-4.54502,-0.0244591,0.0528863
34902,0.132619,0.0134675,-0.0139194,-4.66974,-0.0465176,-0.142515,0.802917,-4.51416,-0.00730945,0.0428032
34910,0.132619,0.0134707,-0.0139194,-4.66974,-0.0476345,-0.098147,0.80898,-4.60932,-0.0253114,0.038462
34918,0.132619,0.013472,-0.0139194,-4.66974,-0.04764,-0.0571165,0.799049,-4.52908,-0.021045,0.0532588
34926,0.132619,0.0134726,-0.0139194,-4.66974,-0.0479301,-0.0124792,0.808992,-4.54657,-0.0317018,0.0599196
34934,0.132619,0.0134728,-0.0139194,-4.66974,-0.0471662,0.0486702,0.810513,-4.54863,-0.0433662,0.0712944
34942,0.132619,0.0134729,-0.0139194,-4.66974,-0.046653,-0.1096,0.809163,-4.60314,-0.024059,0.0386468
34949,0.132619,0.013473,-0.0139194,-4.66974,-0.0490999,-0.0672415,0.815396,-4.50953,-0.0176928,0.0544705
34958,0.132619,0.013473,-0.00927961,-4.66974,-0.0484935,-0.0796247,0.812474,-4.62681,-0.0290747,0.0381396
34966,0.132619,0.013473,-0.00927961,-4.66974,-0.049694,-0.173821,0.790208,-4.52805,0.00339736,0.0286743
34974,0.132619,0.013473,-0.00927961,-4.67741,-0.0515546,-0.0743055,0.807292,-4.63298,-0.0247465,0.0341351
34982,0.132619,0.013473,-0.00927961,-4.67741,-0.0519536,-0.0088799,0.79236,-4.57486,-0.0257841,0.0490828
34990,0.132619,0.013473,-0.00927961,-4.67741,-0.0515999,0.0548005,0.806656,-4.5373,-0.0346949,0.0670574
34998,0.132619,0.013473,-0.00927961,-4.67741,-0.0504611,0.0638603,0.808073,-4.54657,-0.0390773,0.0692975
35006,0.132619,0.013473,-0.00927961,-4.69275,-0.049192,0.0615962,0.826066,-4.59234,-0.0469265,0.0699757
35014,0.132619,0.013473,-0.00927961,-4.69275,-0.0481526,0.0161625,0.828594,-4.50078,-0.0304448,0.0749841
35021,0.132619,0.013473,-0.00927961,-4.69275,-0.0471861,-0.0805616,0.824491,-4.55325,-0.0212696,0.0531458
35030,0.132619,0.013473,-0.00927961,-4.69275,-0.0476986,-0.13518,0.827048,-4.64532,-0.0227799,0.0327496
35038,0.132619,0.013473,-0.00927961,-4.69275,-0.0481023,-0.118131,0.832017,-4.73843,-0.0368212,0.0248595
35046,0.132619,0.013473,-0.00927961,-4.70042,-0.0485092,-0.131714,0.813633,-4.58463,-0.012027,0.0381307
35054,0.132619,0.013473,-0.00927961,-4.70042,-0.047672,-0.0828239,0.821544,-4.53885,-0.0171535,0.0542246
35062,0.132619,0.013473,-0.00927961,-4.71575,-0.0475576,-0.133849,0.812529,-4.59234,-0.0119028,0.0398131
35070,0.132619,0.013473,-0.00927961,-4.71575,-0.0486461,-0.020609,0.817955,-4.62835,-0.0342846,0.0540222
35078,0.132619,0.013473,-0.00927961,-4.80777,-0.0475755,-0.0695,0.809033,-4.53525,-0.00440479,0.0677064
35086,0.132619,0.013473,-0.00927961,-4.80777,-0.0501398,-0.0488557,0.821854,-4.58925,-0.0127355,0.0633146
35093,0.132619,0.013473,-0.00927961,-4.80777,-0.0492701,0.0526616,0.825357,-4.79244,-0.0552496,0.0581887
35102,0.132619,0.013473,-0.00927961,-4.80777,-0.0490391,-0.146497,0.815028,-4.67464,-0.00703339,0.0371768
35110,0.132619,0.013473,-0.00927961,-4.80777,-0.0512373,0.0627819,0.837855,-4.72555,-0.0483586,0.0670899
35118,0.132619,0.013473,-0.00927961,-4.80777,-0.0485247,-0.0583034,0.822117,-4.73997,-0.0311871,0.0461854
35126,0.132619,0.013473,-0.00927961,-4.80777,-0.0493748,-0.162364,0.822989,-4.66436,-0.00401428,0.0365336
35134,0.132619,0.013473,-0.00927961,-4.81543,-0.050441,-0.107868,0.819348,-4.70345,-0.0146959,0.039946
35142,0.132619,0.013473,-0.00927961,-4.81543,-0.0506607,-0.112264,0.810741,-4.67207,-0.00858281,0.0412227
35150,0.132619,0.013473,-0.00927961,-4.91512,-0.0522344,-0.0725671,0.799827,-4.67515,0.00013966,0.0553982
35158,0.132619,0.013473,-0.00927961,-4.91512,-0.0518461,0.0242924,0.805456,-4.73277,-0.0241328,0.0663706
35165,0.132619,0.013473,-0.00927961,-4.91512,-0.0513794,-0.00541808,0.790902,-4.73277,-0.0175081,0.0596609
35174,0.132619,0.013473,-0.00927961,-4.91512,-0.0513487,0.0294857,0.810515,-4.83256,-0.0382484,0.056954
35182,0.132619,0.013473,-0.00927961,-4.91512,-0.0502368,0.0172309,0.808488,-4.83873,-0.0381444,0.0553722
35190,0.132619,0.013473,-0.00927961,-4.91512,-0.0502832,-0.0175451,0.818494,-4.79552,-0.0288398,0.0561623
35198,0.132619,0.013473,-0.00927961,-4.91512,-0.0492968,-0.0179433,0.817895,-4.7374,-0.0231817,0.0642372
35206,0.132619,0.013473,-0.00927961,-4.93045,-0.0493895,-0.0912209,0.820934,-4.81867,-0.0191747,0.0444437
35214,0.132619,0.013473,-0.00927961,-4.93045,-0.0502265,-0.0162177,0.828144,-4.85159,-0.0354906,0.0532045
35222,0.132619,0.013473,-0.00927961,-4.93812,-0.0504631,-0.102274,0.821209,-4.86856,-0.0208905,0.0361433
35230,0.132619,0.013473,-0.00927961,-4.93812,-0.0508417,0.00270131,0.826289,-4.76466,-0.0263359,0.0664266
35237,0.132619,0.013473,-0.00927961,-4.93812,-0.0510997,-0.12545,0.807634,-4.87782,-0.0150839,0.0280696
35246,0.132619,0.013473,-0.00927961,-4.95346,-0.0522432,-0.0135569,0.814482,-4.92616,-0.0370424,0.0425594
35254,0.132619,0.013473,-0.00927961,-4.95346,-0.0513445,-0.154625,0.791852,-4.93851,-0.0127187,0.0149044
35262,0.132619,0.013473,-0.00927961,-5.04547,-0.0528434,0.0249607,0.798546,-4.84079,-0.0191319,0.0666269
35270,0.132619,0.013473,-0.00927961,-5.04547,-0.0503819,-0.099878,0.778613,-4.93749,-0.0100137,0.0343386
35278,0.132619,0.013473,-0.00927961,-5.04547,-0.0530424,-0.0892235,0.767934,-4.86187,0.00250088,0.0396669
35286,0.132619,0.013473,-0.00927961,-5.04547,-0.0528254,0.113548,0.778776,-4.98071,-0.047134,0.0618686
35294,0.132619,0.013473,-0.00695971,-5.13748,-0.051282,0.0264355,0.757845,-4.85159,-0.00502174,0.0717092
35302,0.132619,0.013473,-0.00695971,-5.13748,-0.0519666,0.0695782,0.77312,-4.96475,-0.0270222,0.0671213
35309,0.132619,0.013473,-0.00695971,-5.13748,-0.0501682,0.0322958,0.752386,-5.00023,-0.0241553,0.0557908
35318,0.132619,0.013473,-0.00695971,-5.13748,-0.0514332,-0.0609788,0.758023,-4.98892,-0.00654373,0.0405498
35326,0.132619,0.013473,-0.00695971,-5.13748,-0.0508488,0.104892,0.758282,-4.97864,-0.0336524,0.0705951
35334,0.132619,0.013473,-0.00695971,-5.14515,-0.0503378,-0.0288629,0.758961,-5.06608,-0.0217053,0.0394217
35342,0.132619,0.013473,-0.00695971,-5.14515,-0.050349,0.0811669,0.764534,-5.04036,-0.0377834,0.0619033
