TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
4006,0.135079,0.0119906,1.06227,0.0383394,0.0151552,-0.156634,1.46368,0.0915579,-0.0642343,0.0767984
4022,0.135079,0.0119906,1.08608,0.0306715,0.0113756,-0.476384,1.43948,0.0565812,0.00832494,-0.00350317
4038,0.135079,0.0119906,1.12088,0.0306715,0.0040289,-0.254168,1.41099,0.0128589,-0.0107954,0.00557589
4054,0.135079,0.0119906,1.14652,0.0306715,0.00280296,0.0470735,1.40816,0.0570958,-0.0518176,0.0583112
4070,0.135079,0.0119906,1.17399,0.0306715,0.00356289,0.099833,1.43609,0.146082,-0.052,0.080327
4086,0.135079,0.0119906,1.17766,0.0306715,0.00352855,-0.166092,1.42427,0.0905319,-0.00644341,0.020392
4102,0.135079,0.0119906,1.2033,0.0306715,0.00098476,-0.141851,1.39908,0.0977301,0.00606968,0.00966144
4118,0.135079,0.0119906,1.23443,0.0306715,0.00037538,0.389346,1.42468,0.0833252,-0.0905037,0.104436
4133,0.135079,0.0119906,1.23443,0.0306715,0.0068749,0.251847,1.45634,0.00617218,-0.092752,0.0875696
4150,0.135079,0.0119906,1.23443,0.0306715,0.00731884,-0.137049,1.45346,0.0308618,-0.0187006,0.0182754
4166,0.135079,0.0119906,1.23626,0.0383394,0.0063977,-0.146781,1.42713,-0.0447493,-0.018929,-0.00180947
4182,0.135079,0.0119906,1.23443,0.0383394,0.00677077,0.175909,1.43173,0.0709822,-0.0659842,0.0744539
4198,0.135079,0.0119906,1.20879,0.0383394,0.00980506,0.225071,1.47262,0.0390921,-0.0993978,0.100324
4214,0.135079,0.0119906,1.23443,0.0383394,0.0115659,-0.148772,1.47576,0.0936155,-0.0220176,0.0350249
4230,0.135079,0.0119906,1.2967,0.0383394,0.00794872,-0.191143,1.4546,0.121392,0.0145705,0.00498937
4246,0.135079,0.0119906,1.35531,0.0306715,0.0052096,0.224403,1.43987,0.0519516,-0.0472347,0.0530523
4262,0.135079,0.0119906,1.35531,0.0383394,0.00953945,0.34432,1.45274,0.0931016,-0.0751633,0.0895815
4277,0.135079,0.0119906,1.35531,0.0383394,0.013919,0.149658,1.47184,0.124478,-0.0473793,0.0688715
4294,0.135079,0.0119906,1.32601,0.0306715,0.0134031,0.025361,1.48174,0.145566,-0.0295218,0.0576089
4310,0.135079,0.0119906,1.29304,0.0306715,0.014463,0.132608,1.48402,0.0339494,-0.0726798,0.0739777
