TimeStamp,h_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
6489,0.138175,-0.00610501,1.49267,-0.00136251,0.0343948,0.28657,1.36775,-0.0570801,0.0377346
6501,0.138175,-0.00610501,1.49267,-0.0276522,-0.0219362,0.296889,1.47866,-0.0494702,0.0261782
6513,0.138175,-0.00610501,1.49267,0.0266718,-0.0386354,0.311566,1.45824,-0.0168302,0.0144183
6525,0.138175,-0.004884,1.49267,-0.0202128,-0.0366487,0.313733,1.47142,-0.0563536,0.0508521
6537,0.138175,-0.004884,1.49267,0.00843109,-0.0542439,0.302427,1.4575,-0.0229867,0.0192853
6549,0.138175,-0.004884,1.49267,-0.0174228,-0.0380713,0.31361,1.48997,-0.0416197,0.0356155
6561,0.138175,-0.004884,1.49267,-0.0185035,-0.0108515,0.310377,1.49465,-0.0229847,0.0229113
6573,0.138175,-0.004884,1.49267,-0.0123863,0.00802483,0.311136,1.47219,-0.0237159,0.0246028
6585,0.138175,-0.004884,1.49267,0.0132544,-0.0129158,0.307562,1.46135,-0.0317695,0.028467
6597,0.138175,-0.004884,1.49267,-0.00658618,0.0309242,0.304265,1.46629,-0.0484981,0.0434466
6609,0.138175,-0.00610501,1.49267,-0.0435882,0.0229004,0.295003,1.50233,-0.0377023,0.0334069
6621,0.138175,-0.00610501,1.49267,0.0427484,0.00742127,0.299117,1.45321,-0.0070163,0.00904995
6633,0.138175,-0.00610501,1.49267,-0.0140867,0.0484511,0.30293,1.49597,-0.0706886,0.0645832
6645,0.138175,-0.00610501,1.49267,-0.00297154,0.0560195,0.292206,1.45338,-0.0309416,0.0323115
6657,0.138175,-0.00610501,1.49267,-0.00584441,-0.0360968,0.305117,1.47808,-0.0423625,0.0356767
6669,0.138175,-0.00610501,1.49267,-0.0309394,-0.0269264,0.303179,1.48311,-0.0316136,0.0294195
6681,0.138175,-0.00610501,1.49267,0.0113591,-0.0290707,0.308322,1.46987,-0.0143199,0.0127148
6693,0.138175,-0.00610501,1.49267,-0.00952699,0.0198549,0.314712,1.4886,-0.0452146,0.041738
6705,0.138175,-0.00610501,1.49267,-0.00360027,0.0286362,0.305414,1.44367,-0.0335961,0.0335582
6717,0.138175,-0.00610501,1.49267,-0.0164014,0.0357455,0.303954,1.47042,-0.0418917,0.0332671
6729,0.138175,-0.00610501,1.49267,0.0107396,0.0606592,0.304514,1.45294,-0.030873,0.0272314
6741,0.138175,-0.00610501,1.49267,-0.0140617,0.0471683,0.305495,1.42463,-0.0534773,0.0469666
6753,0.138175,-0.00610501,1.49267,-0.0369738,0.0626023,0.298019,1.45369,-0.0380398,0.0256177
6765,0.138175,-0.00610501,1.49267,0.0217862,0.0628369,0.302681,1.44932,-0.0198995,0.0127557
6777,0.138175,-0.00610501,1.49267,0.0045112,0.0958026,0.304541,1.42432,-0.0614794,0.0544495
6789,0.138175,-0.00610501,1.49267,-0.00038411,0.0999148,0.292224,1.44532,-0.054855,0.0428109
6801,0.138175,-0.00610501,1.49267,0.0226158,0.0525115,0.300563,1.45954,-0.0485671,0.0404902
6813,0.138175,-0.00610501,1.49267,-0.0194065,0.0291853,0.306782,1.46581,-0.0600005,0.0549269
6825,0.138175,-0.00610501,1.49267,0.0220802,-0.0374522,0.310345,1.43512,-0.0289731,0.0243791
6837,0.138175,-0.00610501,1.49267,0.0089179,-0.0562867,0.324864,1.49267,-0.055521,0.0454778
6849,0.138175,-0.00610501,1.49267,0.0339933,-0.0588373,0.323355,1.48723,-0.0406651,0.0415137
6861,0.138175,-0.00610501,1.49267,0.0462681,-0.0846339,0.32138,1.49558,-0.0581978,0.058389
6873,0.138175,-0.00610501,1.49267,0.0365349,-0.108281,0.324898,1.43214,-0.0635607,0.0654862
6885,0.138175,-0.00610501,1.49267,-0.0160145,-0.16096,0.33618,1.43083,-0.0613793,0.05082
6897,0.138175,-0.00610501,1.49267,-0.0199618,-0.260402,0.354512,1.44765,-0.0218671,0.0100775
6909,0.138175,-0.00610501,1.49267,-0.0141026,-0.331933,0.365687,1.45235,-0.0110627,0.00221248
6921,0.138175,-0.004884,1.49267,0.0189365,-0.262504,0.361024,1.48069,-0.00971832,0.00168635
6933,0.138175,-0.004884,1.49267,0.00156006,-0.189001,0.353985,1.46915,-0.0351198,0.0332938
6945,0.138175,-0.004884,1.49267,0.0141534,-0.108111,0.340212,1.46038,-0.0296017,0.0254601
6957,0.138175,-0.004884,1.49267,-0.0209083,-0.100772,0.341427,1.45269,-0.0445199,0.0390899
6969,0.138175,-0.003663,1.49267,0.0145536,-0.0964855,0.341758,1.45803,-0.0215989,0.0141365
6981,0.138175,-0.003663,1.49267,-0.029748,-0.156255,0.343852,1.49048,-0.0460173,0.0401743
6993,0.138175,-0.004884,1.49267,0.00136474,-0.159644,0.33097,1.47004,-0.00757371,0.00712226
7005,0.138175,-0.004884,1.49267,0.00062795,-0.138297,0.335239,1.47354,-0.0295711,0.0256332
7017,0.138175,-0.004884,1.49267,0.0287796,-0.0504281,0.335302,1.48354,-0.0308991,0.0276967
7029,0.138175,-0.004884,1.49267,-0.0283092,-0.0451563,0.333032,1.47488,-0.0566832,0.0561241
7041,0.138175,-0.004884,1.49267,-0.00196898,-0.0835976,0.327453,1.48735,-0.0182159,0.0150693
7053,0.138175,-0.004884,1.49267,0.00575886,-0.164631,0.338542,1.44466,-0.0315211,0.0310894
7065,0.138175,-0.004884,1.49267,-0.0173742,-0.131102,0.335137,1.50511,-0.0354042,0.0266328
7077,0.138175,-0.004884,1.49267,-0.016088,-0.14366,0.330837,1.4279,-0.0159492,0.018582
7089,0.138175,-0.004884,1.49267,-0.0389875,-0.06553,0.332147,1.49409,-0.0228937,0.0105716
7101,0.138175,-0.004884,1.49267,0.0136497,-0.0341409,0.33385,1.43216,-0.00718515,0.00752013
7113,0.138175,-0.004884,1.49267,-0.0321463,0.00211382,0.325327,1.4946,-0.0524099,0.0417149
7125,0.138175,-0.004884,1.49267,-0.0304843,0.0207236,0.314781,1.43831,-0.0167987,0.0175241
7137,0.138175,-0.004884,1.49267,-0.0535316,-0.026866,0.313801,1.50725,-0.0239377,0.0138358
7149,0.138175,-0.004884,1.49267,0.00305167,0.0171887,0.315176,1.47572,0.00275088,-3.434e-05
7161,0.138175,-0.004884,1.49267,-0.0267437,0.0827027,0.311522,1.50936,-0.0432635,0.0409292
7173,0.138175,-0.004884,1.49267,-0.00911445,0.189423,0.301716,1.43762,-0.0244219,0.0282919
7185,0.138175,-0.004884,1.49267,-0.0182975,0.112766,0.292547,1.41091,-0.0514701,0.04204
7197,0.138175,-0.004884,1.49267,-0.0184421,0.095477,0.287902,1.43612,-0.0404861,0.0255008
7209,0.138175,-0.004884,1.49267,0.00577361,0.0445382,0.302619,1.39074,-0.0360544,0.0258823
7221,0.138175,-0.003663,1.49267,-0.0239879,0.049864,0.308351,1.47705,-0.0543345,0.0356615
7233,0.138175,-0.003663,1.49267,-0.00626315,0.0231801,0.302986,1.47922,-0.0263325,0.0238947
7245,0.138175,-0.004884,1.49267,-0.0104955,0.00435662,0.314191,1.52209,-0.0357853,0.0339686
7257,0.138175,-0.003663,1.49267,0.0126886,0.0304663,0.31685,1.51632,-0.0281005,0.034471
7269,0.138175,-0.003663,1.49267,-0.0100906,-0.0032807,0.311612,1.51963,-0.0471281,0.0528397
7281,0.138175,-0.003663,1.49267,-0.0636546,-0.00786676,0.310609,1.52358,-0.0277382,0.0336128
7293,0.138175,-0.004884,1.49267,-0.0062242,-0.0446684,0.325069,1.48775,0.0100885,-0.00432834
7305,0.138175,-0.004884,1.49267,-0.00608069,-0.0250787,0.332558,1.54276,-0.0315218,0.0312049
7317,0.138175,-0.004884,1.49267,0.0238578,0.0905023,0.309486,1.42198,-0.0286164,0.0390128
7329,0.138175,-0.004884,1.49267,-0.0584265,0.0844011,0.29503,1.47812,-0.0684006,0.0562096
7341,0.138175,-0.004884,1.49267,0.0128157,0.0675591,0.304371,1.41724,-0.00406395,0.00135009
7353,0.138175,-0.004884,1.49267,0.0130901,0.0183649,0.321904,1.42934,-0.0588244,0.0454607
7365,0.138175,-0.004884,1.49267,-0.0278006,0.0746694,0.307601,1.48397,-0.0554747,0.0443519
7377,0.138175,-0.004884,1.49267,-0.0028108,-0.0124575,0.304921,1.43834,-0.0251151,0.0240265
7389,0.138175,-0.004884,1.49267,-0.0520029,-0.0296591,0.317585,1.51512,-0.0393944,0.0296302
7401,0.138175,-0.004884,1.49267,0.0281527,0.0332275,0.3237,1.41932,0.00232156,0.0019422
7413,0.138175,-0.004884,1.49267,0.00341983,0.111468,0.325015,1.46548,-0.06828,0.0555102
7425,0.138175,-0.004884,1.49267,0.00160273,0.186797,0.29821,1.36043,-0.0532603,0.049244
7437,0.138175,-0.004884,1.49267,-0.0489389,0.125667,0.298164,1.40528,-0.0658399,0.0416415
7449,0.138175,-0.004884,1.49267,0.0284858,0.0145439,0.31428,1.40775,-0.0214302,0.00491142
7461,0.138175,-0.004884,1.49267,0.00626665,0.00113132,0.326582,1.36029,-0.0671778,0.0521012
7473,0.138175,-0.004884,1.49267,-0.0294782,0.0146212,0.316323,1.4165,-0.0564967,0.031871
7485,0.138175,-0.004884,1.49267,0.0154701,-0.024274,0.319972,1.43714,-0.0264007,0.0120839
7497,0.138175,-0.004884,1.49267,-0.0194968,-0.0659577,0.332761,1.51951,-0.052653,0.0429502
7509,0.138175,-0.004884,1.49267,0.00645145,0.0253028,0.329762,1.51601,-0.0182311,0.0237971
7521,0.138175,-0.004884,1.49267,-0.00786461,-0.00527229,0.336722,1.5115,-0.0437867,0.0493511
7533,0.138175,-0.003663,1.49267,0.00188646,0.00457554,0.333515,1.51597,-0.0323442,0.0367299
7545,0.138175,-0.003663,1.49267,-0.00911175,-0.0253422,0.337854,1.51418,-0.039163,0.0445919
7557,0.138175,-0.003663,1.49267,-0.0168854,-0.0317641,0.336058,1.53142,-0.0296712,0.0345004
7569,0.138175,-0.003663,1.49267,0.0121052,-0.0438066,0.337126,1.42849,-0.0219078,0.0299221
7581,0.138175,-0.001221,1.49267,-0.0284291,0.0072939,0.337701,1.48775,-0.0508615,0.0394025
7593,0.138175,-0.001221,1.49267,0.00604914,0.0167268,0.342387,1.42476,-0.021313,0.0208061
7605,0.138175,-0.001221,1.49267,-0.0186519,0.0111594,0.347302,1.52389,-0.0525435,0.0404523
7617,0.138175,-0.001221,1.49267,0.0164269,-0.0035726,0.3362,1.41802,-0.025819,0.0324902
7629,0.138175,-0.001221,1.49267,-0.0347211,-0.0213818,0.342818,1.5084,-0.0581064,0.0448069
7641,0.138175,-0.001221,1.49267,0.00329182,0.0113676,0.347308,1.44948,-0.0130754,0.0163892
7653,0.138175,-0.001221,1.49267,-0.0404876,0.00679869,0.355598,1.50759,-0.048266,0.0409043
7665,0.138175,-0.001221,1.49267,0.0240867,0.0620066,0.345858,1.45707,-0.0127317,0.0159034
7677,0.138175,-0.001221,1.49267,-0.0109334,0.0476882,0.348743,1.46297,-0.0659683,0.0605535
7689,0.138175,-0.001221,1.49267,-0.00890631,0.0989968,0.338711,1.47577,-0.0402459,0.0353703
7701,0.138175,-0.001221,1.49267,-0.0105755,0.055988,0.347367,1.43921,-0.0436698,0.0414289
7713,0.138175,-0.001221,1.49267,0.00917037,0.053698,0.353201,1.46922,-0.0433563,0.0339137
7725,0.138175,-0.001221,1.49267,0.0177662,0.0651538,0.35673,1.42047,-0.0544857,0.0511716
7737,0.138175,-0.001221,1.49267,-0.022427,0.0342782,0.354387,1.46597,-0.0664675,0.0539059
7749,0.138175,-0.001221,1.49267,0.0210703,0.0243932,0.354292,1.41737,-0.0314367,0.0269288
7761,0.138175,-0.001221,1.49267,0.012054,-0.042912,0.37176,1.462,-0.0654518,0.0522214
7773,0.138175,-0.001221,1.49267,0.0308794,-0.0120443,0.373465,1.42899,-0.0510041,0.0461007
7785,0.138175,-0.001221,1.49267,0.00611837,-0.0668153,0.37461,1.42217,-0.069964,0.059075
7797,0.138175,-0.001221,1.49267,0.0164483,-0.113879,0.380992,1.42046,-0.0490697,0.0363062
7809,0.138175,-0.001221,1.49267,0.0161123,-0.186477,0.396064,1.41654,-0.0531189,0.0400693
7821,0.138175,-0.001221,1.49267,0.0130217,-0.182025,0.408385,1.44962,-0.0487331,0.0347415
7833,0.138175,-0.001221,1.49267,0.0432822,-0.198266,0.405153,1.4003,-0.0449405,0.0373348
7845,0.138175,-0.001221,1.49267,0.0220762,-0.25495,0.414127,1.4244,-0.0690319,0.0523245
7857,0.138175,-0.001221,1.49267,0.0262479,-0.264983,0.418023,1.40351,-0.0481939,0.0356597
7869,0.138175,-0.001221,1.49267,0.0136393,-0.347266,0.431685,1.42605,-0.0526626,0.0361367
7881,0.138175,-0.001221,1.49267,-0.00115392,-0.341808,0.438751,1.42457,-0.0362696,0.0236887
7893,0.138175,-0.001221,1.49267,-0.004212,-0.397061,0.445181,1.47367,-0.0273086,0.0142335
7905,0.138175,-0.001221,1.49267,-0.0236867,-0.384943,0.44412,1.46665,-0.0164749,0.0126995
7917,0.138175,-0.001221,1.49267,0.00750212,-0.318494,0.443858,1.48475,-0.004573,-0.00084236
7929,0.138175,-0.001221,1.49267,0.00456279,-0.268213,0.439048,1.5048,-0.0298709,0.0286512
7941,0.138175,-0.003663,1.49267,-0.0281436,-0.22804,0.424844,1.45266,-0.0298108,0.0325602
7953,0.138175,-0.003663,1.49267,-0.0227069,-0.20732,0.424411,1.45962,-0.0141779,0.00640181
7965,0.138175,-0.003663,1.49267,-0.0283084,-0.21649,0.428365,1.47401,-0.0189351,0.0126515
7977,0.138175,-0.003663,1.49267,-0.0647118,-0.170828,0.413244,1.4433,-0.0132831,0.00967467
7989,0.138175,-0.003663,1.49267,-0.0258149,-0.120743,0.403078,1.44026,0.00662906,-0.016665
8001,0.138175,-0.003663,1.49267,-0.0226445,-0.0434074,0.398997,1.49811,-0.0237481,0.0138753
8013,0.138175,-0.003663,1.49267,-0.0555038,0.0718488,0.383855,1.41752,-0.0263105,0.0278901
8025,0.138175,-0.003663,1.49267,-0.0923675,0.0880321,0.370449,1.45482,-0.0194505,0.00521737
8037,0.138175,-0.003663,1.49267,-0.0171757,0.0978342,0.371183,1.45741,0.00966322,-0.0172632
8049,0.138175,-0.003663,1.49267,-0.0113097,0.18245,0.371658,1.46425,-0.0430237,0.0371715
8061,0.138175,-0.003663,1.49267,-0.0373983,0.269657,0.34043,1.42431,-0.053458,0.0492674
8073,0.138175,-0.003663,1.49267,-0.0443482,0.225472,0.335698,1.44249,-0.0434527,0.0313038
8085,0.138175,-0.003663,1.49267,-0.00915181,0.182303,0.345697,1.47728,-0.0327634,0.0238781
8097,0.138175,-0.003663,1.49267,0.00067528,0.157205,0.354429,1.46302,-0.0511519,0.0494595
8109,0.138175,-0.003663,1.49267,-0.0632662,0.129369,0.349003,1.50302,-0.0581166,0.0537719
8121,0.138175,-0.001221,1.49267,-0.0401341,0.0417266,0.349628,1.53345,-0.00689237,0.00915283
8133,0.138175,-0.001221,1.49267,0.0285927,0.0116245,0.369919,1.5445,-0.0127671,0.0210343
8145,0.138175,-0.003663,1.49267,-0.028251,0.092997,0.362857,1.56735,-0.0589959,0.0704711
8157,0.138175,-0.003663,1.49267,-0.0484618,0.100448,0.355437,1.47227,-0.0234556,0.0386515
8169,0.138175,-0.003663,1.49267,-0.041358,0.0201346,0.373232,1.546,-0.018605,0.015094
8181,0.138175,-0.003663,1.49267,-0.00221268,0.0170344,0.377672,1.48357,-0.0114448,0.0221115
8193,0.138175,-0.003663,1.49267,-0.0521109,0.0316741,0.372154,1.49404,-0.044793,0.0440216
8205,0.138175,-0.003663,1.49267,-0.028852,0.0828686,0.357425,1.47085,-0.00990173,0.0103792
8217,0.138175,-0.003663,1.49267,0.0001088,0.0847843,0.372836,1.48152,-0.0310605,0.0275451
8229,0.138175,-0.003663,1.49267,-0.0104653,0.144935,0.371468,1.44357,-0.0517282,0.0507828
8241,0.138175,-0.003663,1.49267,-0.0257976,0.151875,0.357379,1.4538,-0.0529357,0.0446511
8253,0.138175,-0.003663,1.49267,-0.027442,0.0480025,0.354759,1.45695,-0.0405302,0.0339672
8265,0.138175,-0.003663,1.49267,0.00684373,0.0367597,0.368521,1.47609,-0.0302485,0.0239622
8277,0.138175,-0.003663,1.49267,0.073121,0.0826917,0.373372,1.44044,-0.0525322,0.0504975
8289,0.138175,-0.003663,1.49267,-0.0358874,0.0584112,0.360896,1.44263,-0.106152,0.0984381
8301,0.138175,-0.003663,1.49267,0.00953192,0.0173604,0.365056,1.41433,-0.0272503,0.018101
8313,0.138175,-0.003663,1.49267,0.012577,-0.159239,0.408076,1.47705,-0.0584599,0.0444637
8325,0.138175,-0.003663,1.49267,0.0344726,-0.173277,0.407722,1.39746,-0.0440549,0.0418161
8337,0.138175,-0.003663,1.49267,-0.0331007,-0.222297,0.403991,1.42174,-0.0657604,0.048444
8349,0.138175,-0.003663,1.49267,0.00059321,-0.253289,0.416906,1.48691,-0.0122018,-0.00165989
8361,0.138175,-0.003663,1.49267,-0.00478617,-0.243096,0.429645,1.5106,-0.0278848,0.0271076
8373,0.138175,-0.003663,1.49267,-0.0392412,-0.140889,0.419507,1.48965,-0.0239363,0.0277086
8385,0.138175,-0.003663,1.49267,-0.0148022,-0.125268,0.4147,1.48259,-0.00957982,0.00901736
8397,0.138175,-0.003663,1.49267,-0.048117,-0.123969,0.422783,1.54069,-0.0280099,0.0265135
8409,0.138175,-0.003663,1.49267,-0.017731,-0.0521556,0.405647,1.47313,-0.00018635,0.00940705
8421,0.138175,-0.003663,1.49267,-0.0228866,-0.0574301,0.399264,1.49161,-0.0320644,0.0288825
8433,0.138175,-0.003663,1.49267,-0.0373117,0.0816365,0.393916,1.45245,-0.0256425,0.0259211
8445,0.138175,-0.004884,1.49267,-0.00868667,0.0781037,0.39229,1.46394,-0.0305536,0.0234198
8457,0.138175,-0.004884,1.49267,-0.0149269,0.0862004,0.393579,1.42866,-0.0488041,0.0443423
8469,0.138175,-0.004884,1.49267,-0.00801119,0.056998,0.38538,1.45684,-0.0487097,0.0373496
8481,0.138175,-0.004884,1.49267,-0.00711748,0.0249843,0.388249,1.47079,-0.0475475,0.0416476
8493,0.138175,-0.004884,1.49267,-0.00278756,0.018932,0.393772,1.43861,-0.0444432,0.0411683
8505,0.138175,-0.004884,1.49267,-0.00954084,0.0109493,0.399811,1.43237,-0.0506069,0.0411737
8517,0.138175,-0.004884,1.49267,-0.012395,0.0100152,0.401738,1.43403,-0.0464654,0.0357056
8529,0.138175,-0.004884,1.49267,-0.0134268,-0.00822556,0.404344,1.39343,-0.0444374,0.0339546
8541,0.138175,-0.004884,1.49267,-0.00317937,0.00233391,0.409128,1.38553,-0.0464176,0.0280202
8553,0.138175,-0.004884,1.49267,0.00153549,-0.0340592,0.410341,1.4173,-0.0556173,0.0358994
8565,0.138175,-0.004884,1.49267,0.00141913,-0.011318,0.412752,1.39692,-0.0529027,0.0393015
8577,0.138175,-0.004884,1.49267,-0.0129347,-0.0342631,0.408336,1.39855,-0.0569174,0.0394443
8589,0.138175,-0.004884,1.49267,-0.0113073,-0.0760084,0.415792,1.42298,-0.0444959,0.0270311
8601,0.138175,-0.004884,1.49267,0.0178112,-0.0874563,0.421571,1.46654,-0.0405216,0.0277022
8613,0.138175,-0.004884,1.49267,0.0181192,-0.114405,0.420858,1.44089,-0.0560607,0.052114
8625,0.138175,-0.004884,1.49267,-0.00226691,-0.119897,0.421111,1.43596,-0.0564729,0.0474911
8637,0.138175,-0.004884,1.49267,-0.0289368,-0.177074,0.433363,1.42792,-0.0424085,0.0321296
8649,0.138175,-0.004884,1.49267,-0.00585576,-0.173301,0.44561,1.41613,-0.0211916,0.00878711
8661,0.138175,-0.004884,1.49267,0.0057093,-0.216351,0.454306,1.44399,-0.0398189,0.0255453
8673,0.138175,-0.004884,1.49267,-0.0266749,-0.226116,0.43828,1.45212,-0.0424039,0.0335983
8685,0.138175,-0.004884,1.49267,-0.00273916,-0.244202,0.433575,1.48032,-0.016829,0.00901018
8697,0.138175,-0.003663,1.49267,-0.0334624,-0.226921,0.445525,1.4897,-0.0285888,0.026544
8709,0.138175,-0.003663,1.49267,-0.00058695,-0.132549,0.448727,1.48764,-0.00899323,0.00834228
8721,0.138175,-0.003663,1.49267,-0.0178623,-0.152677,0.44321,1.48684,-0.040064,0.0398238
8733,0.138175,-0.004884,1.49267,-0.0154693,-0.114688,0.430811,1.45133,-0.0261002,0.0253605
8744,0.138175,-0.004884,1.49267,-0.0316092,-0.219065,0.432823,1.51275,-0.0331456,0.025661
8757,0.138175,-0.003663,1.49267,0.00291239,-0.197511,0.429163,1.44541,-0.00745067,0.0112815
8769,0.138175,-0.003663,1.49267,-0.0197092,-0.162389,0.430494,1.42409,-0.0393259,0.030748
8781,0.138175,-0.003663,1.49267,-0.00360618,-0.10211,0.429758,1.44927,-0.0287687,0.015807
8793,0.138175,-0.004884,1.49267,-0.0510162,-0.135516,0.431862,1.41591,-0.0424964,0.034839
8805,0.138175,-0.003663,1.49267,-0.0617331,-0.1379,0.42306,1.42003,-0.0102428,-0.00472707
8817,0.138175,-0.003663,1.49267,-0.0433267,-0.184084,0.428824,1.41269,-0.00136974,-0.0130008
8829,0.138175,-0.003663,1.49267,-0.0588593,-0.0974987,0.420153,1.47658,-0.0115713,-0.00404291
8841,0.138175,-0.004884,1.49267,-0.0526415,-0.00062679,0.409574,1.42737,-0.00103506,-0.00224274
8853,0.138175,-0.004884,1.49267,-0.0741536,0.0906176,0.39792,1.51396,-0.0171023,0.00466739
8865,0.138175,-0.004884,1.49267,-0.0218848,0.170857,0.388729,1.4809,-0.00019496,0.0043947
8877,0.138175,-0.004884,1.49267,-0.0440544,0.203651,0.374613,1.48972,-0.0453358,0.0441991
8889,0.138175,-0.004884,1.49267,-0.0287675,0.222507,0.353463,1.48453,-0.0304674,0.0307436
8901,0.138175,-0.004884,1.49267,-0.0443289,0.152341,0.358063,1.44919,-0.0410604,0.0405886
8913,0.138175,-0.004884,1.49267,-0.051573,0.155389,0.366278,1.48479,-0.0283729,0.0206227
8925,0.138175,-0.004884,1.49267,-0.0094003,0.11834,0.376731,1.45782,-0.0209446,0.019988
8937,0.138175,-0.004884,1.49267,-0.0281212,0.0990124,0.377942,1.47106,-0.0507197,0.0451443
8949,0.138175,-0.004884,1.49267,-0.00120071,0.122865,0.376418,1.45769,-0.0349911,0.0316205
8961,0.138175,-0.004884,1.49267,-0.0531806,0.0430799,0.378973,1.49491,-0.0567521,0.0512977
8973,0.138175,-0.004884,1.49267,-0.0367126,0.0257003,0.386975,1.42252,-0.0108,0.0114781
8985,0.138175,-0.004884,1.49267,-0.0288056,-0.0158175,0.394447,1.46367,-0.028583,0.0154955
8997,0.138175,-0.004884,1.49267,-0.0170579,0.0310483,0.394025,1.48994,-0.0273506,0.0222438
9009,0.138175,-0.004884,1.49267,-0.0658212,-0.00039374,0.38698,1.49455,-0.0367601,0.0370584
9021,0.138175,-0.004884,1.49267,-0.0282,0.0322476,0.380163,1.49153,0.00073105,-0.00043581
9033,0.138175,-0.004884,1.49267,0.00526138,0.0637244,0.396509,1.52204,-0.0276446,0.0280435
9045,0.138175,-0.004884,1.49267,-0.0301521,0.167935,0.377892,1.44855,-0.0520326,0.0589971
9057,0.138175,-0.004884,1.49267,-0.0657956,0.122711,0.365111,1.45333,-0.0414637,0.0339077
9069,0.138175,-0.004884,1.49267,-0.0055771,0.0890409,0.372513,1.43563,-0.011344,0.00397734
9081,0.138175,-0.004884,1.49267,0.0312212,0.113141,0.381663,1.38829,-0.0526934,0.0427969
9093,0.138175,-0.004884,1.49267,-0.0328359,0.135051,0.361429,1.39966,-0.0856547,0.0672874
9105,0.138175,-0.004884,1.49267,-0.0766685,0.0519007,0.35839,1.34261,-0.0400445,0.0228612
9117,0.138175,-0.004884,1.49267,-0.002859,-0.0165787,0.387707,1.41066,-0.00808008,-0.0210898
9129,0.138175,-0.004884,1.49267,0.0012722,0.0527992,0.399014,1.43293,-0.0497528,0.034798
9141,0.138175,-0.004884,1.49267,-0.0273654,0.105835,0.376475,1.50128,-0.0572773,0.0469207
9153,0.138175,-0.004884,1.49267,-0.00224672,0.0319889,0.371484,1.50545,-0.0329966,0.0354985
9165,0.138175,-0.004884,1.49267,0.0132145,0.0118891,0.38857,1.5414,-0.0433948,0.0468864
9177,0.138175,-0.004884,1.49267,0.019149,0.0448251,0.387783,1.45177,-0.0506022,0.061272
9189,0.138175,-0.004884,1.49267,-0.010844,-0.00591436,0.389221,1.42978,-0.066072,0.0596011
9201,0.138175,-0.004884,1.49267,-0.020716,-0.128466,0.395168,1.46047,-0.0433931,0.0320404
9213,0.138175,-0.004884,1.49267,-0.018655,-0.215213,0.417812,1.48388,-0.0240247,0.0181064
9225,0.138175,-0.003663,1.49267,0.0297104,-0.150784,0.415427,1.44457,-0.0180878,0.0165243
9237,0.138175,-0.004884,1.49267,-0.038155,-0.101117,0.409901,1.48016,-0.0606067,0.0524073
9249,0.138175,-0.004884,1.49267,-0.0104188,-0.037868,0.406727,1.48428,-0.0137266,0.011444
9261,0.138175,-0.004884,1.49267,-0.0235076,-0.0893775,0.414117,1.48437,-0.0374461,0.0365854
9273,0.138175,-0.004884,1.49267,-0.00775971,-0.0971053,0.406223,1.45252,-0.0248379,0.0236483
9285,0.138175,-0.004884,1.49267,-0.011017,-0.0688303,0.403696,1.49055,-0.0374332,0.0303004
9297,0.138175,-0.004884,1.49267,-0.0263893,-0.0214089,0.398681,1.47294,-0.0335696,0.0338156
9309,0.138175,-0.004884,1.49267,-0.0187287,-0.00082264,0.396261,1.4229,-0.0280709,0.024789
9321,0.138175,-0.004884,1.49267,0.00630426,0.014143,0.402049,1.42936,-0.0397072,0.0269274
9333,0.138175,-0.004884,1.49267,-0.0179424,0.0495978,0.394788,1.42433,-0.0582093,0.0471382
9345,0.138175,-0.004884,1.49267,-0.0111913,0.0188288,0.383802,1.41175,-0.0441357,0.0317872
9357,0.138175,-0.004884,1.49267,0.0102613,-0.0257333,0.392353,1.39546,-0.0464239,0.03164
9369,0.138175,-0.004884,1.49267,-0.00529258,-0.0295739,0.397399,1.41157,-0.0600095,0.0423111
9381,0.138175,-0.004884,1.49267,-0.0213809,-0.0741541,0.394005,1.37889,-0.0478468,0.033012
9393,0.138175,-0.004884,1.49267,-0.00309503,-0.0950155,0.403036,1.40571,-0.0358733,0.014323
9405,0.138175,-0.004884,1.49267,0.0105903,-0.117035,0.411338,1.46563,-0.0450782,0.028969
9417,0.138175,-0.004884,1.49267,0.0169833,-0.111708,0.411091,1.45078,-0.0477122,0.0433652
9429,0.138175,-0.004884,1.49267,0.0220425,-0.123587,0.405543,1.41993,-0.0539993,0.046898
9441,0.138175,-0.004884,1.49267,0.00873035,-0.177629,0.411387,1.41404,-0.0589811,0.0459517
9453,0.138175,-0.004884,1.49267,-0.0127752,-0.238367,0.420713,1.42222,-0.0464399,0.0319122
9465,0.138175,-0.004884,1.49267,0.00928038,-0.294938,0.429705,1.3986,-0.026642,0.0131934
9477,0.138175,-0.004884,1.49267,0.0327109,-0.322756,0.434233,1.41902,-0.0404083,0.0226042
9489,0.138175,-0.004884,1.49267,-0.0177731,-0.33256,0.429497,1.45478,-0.0527852,0.0392382
9501,0.138175,-0.004884,1.49267,0.0114695,-0.313667,0.432926,1.40064,-0.0130855,0.00559838
9513,0.138175,-0.004884,1.49267,-0.0256403,-0.345353,0.441151,1.45268,-0.0404908,0.0230692
9525,0.138175,-0.004884,1.49267,0.0111003,-0.290545,0.438014,1.43413,-0.00791795,-0.00011517
9537,0.138175,-0.004884,1.49267,-0.0320267,-0.342476,0.431394,1.44656,-0.0393823,0.0285091
